driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,Xin,Yin,Xout,Yout
,,,-168.3878625,312.6037921,-173.6363082,304.0918114
,,,-168.285838,312.5408884,-173.5340415,304.0287582
,,,-168.1837264,312.477932,-173.4318609,303.9657593
,,,-168.0817032,312.4150343,-173.3295882,303.9027077
,,,-167.9795734,312.3520714,-173.2274215,303.8397221
,,,-167.8775441,312.2891745,-173.1251508,303.7766764
,,,-167.7753997,312.2262069,-173.022995,303.7137018
,,,-167.673356,312.1633049,-172.9207353,303.6506666
,,,-167.5712043,312.1003363,-172.8185836,303.587698
,,,-167.4691364,312.0374222,-172.7163456,303.5246791
,,,-167.3669864,311.9744576,-172.6141896,303.4617108
,,,-167.264889,311.9115273,-172.5119794,303.3987109
,,,-167.1627425,311.8485669,-172.4098181,303.3357414
,,,-167.060643,311.7856374,-172.307608,303.2727437
,,,-166.9585019,311.7226827,-172.2054392,303.209772
,,,-166.8564186,311.659766,-172.1032104,303.1467656
,,,-166.7542909,311.5968229,-172.0010252,303.083787
,,,-166.6522186,311.5339168,-171.898782,303.0207756
,,,-166.5501097,311.4709897,-171.796574,302.9577875
,,,-166.4480417,311.4080909,-171.6943224,302.8947755
,,,-166.345956,311.3451837,-171.5920863,302.8317756
,,,-166.2438734,311.282281,-171.4898447,302.7687749
,,,-166.1418009,311.2193875,-171.3875903,302.7057694
,,,-166.0396927,311.1564739,-171.28537,302.6427867
,,,-165.9376173,311.0935835,-171.1831141,302.5797852
,,,-165.8354874,311.0306608,-171.0809117,302.5168177
,,,-165.7334048,310.9677699,-170.9786596,302.4538224
,,,-165.6312579,310.9048401,-170.8764711,302.390867
,,,-165.5291642,310.8419457,-170.7742271,302.32788
,,,-165.4270054,310.7790114,-170.6720481,302.2649332
,,,-165.3249011,310.7161129,-170.5698125,302.2019538
,,,-165.2227342,310.6531759,-170.4676395,302.1390131
,,,-165.1206208,310.5902738,-170.3654112,302.0760402
,,,-165.01845,310.5273363,-170.2632404,302.0131027
,,,-164.9163223,310.4644268,-170.1610252,301.9501393
,,,-164.8141523,310.4014913,-170.0588522,301.887202
,,,-164.7120079,310.3385725,-169.9566528,301.8242493
,,,-164.6098396,310.2756391,-169.8544772,301.7613114
,,,-164.5076992,310.2127239,-169.7522728,301.6983568
,,,-164.4055347,310.1497942,-169.6500922,301.6354171
,,,-164.3034138,310.086893,-169.5478665,301.5724514
,,,-164.2012609,310.0239729,-169.4456721,301.5095057
,,,-164.0991543,309.9610834,-169.3434296,301.4465325
,,,-163.9970184,309.8981773,-169.241215,301.3835779
,,,-163.8949196,309.8352965,-169.1389611,301.3206017
,,,-163.7928058,309.7724086,-169.0367204,301.2576356
,,,-163.690702,309.7095294,-168.9344674,301.1946645
,,,-163.5886076,309.6466588,-168.8322024,301.1316888
,,,-163.4864895,309.5837755,-168.7299594,301.0687287
,,,-163.3844079,309.5209182,-168.6276769,301.0057476
,,,-163.2822746,309.4580306,-168.5254447,300.9427991
,,,-163.1802057,309.3951865,-168.4231445,300.8798126
,,,-163.0780568,309.3322943,-168.3209234,300.816876
,,,-162.9760005,309.2694635,-168.2186058,300.7538843
,,,-162.8738335,309.2065652,-168.1163982,300.690961
,,,-162.7717769,309.1437392,-168.0140764,300.6279718
,,,-162.6695936,309.0808355,-167.9118811,300.5650606
,,,-162.5675181,309.0180019,-167.8095746,300.5020848
,,,-162.4653271,308.9550973,-167.7073836,300.4391802
,,,-162.3632212,308.8922478,-167.6051049,300.3762244
,,,-162.2610319,308.8293471,-167.5029096,300.31332
,,,-162.1588902,308.7664775,-167.4006651,300.2503871
,,,-162.0567038,308.7035805,-167.2984651,300.1874817
,,,-161.9545585,308.6407105,-167.1962226,300.1245519
,,,-161.8523766,308.5778183,-167.0940164,300.0616447
,,,-161.7502548,308.5149655,-166.9917479,299.9987016
,,,-161.6480882,308.4520862,-166.8895232,299.9357866
,,,-161.5459838,308.3892481,-166.7872337,299.8728346
,,,-161.4438398,308.3263875,-166.6849823,299.8099078
,,,-161.3417442,308.2635601,-166.5826792,299.7469528
,,,-161.2396286,308.2007232,-166.4803937,299.6840113
,,,-161.1375136,308.1378895,-166.3781051,299.6210708
,,,-161.0354096,308.0750659,-166.2758025,299.558125
,,,-160.933255,308.0122127,-166.1735491,299.4952111
,,,-160.8311293,307.9493801,-166.0712643,299.4322805
,,,-160.7289445,307.8865116,-165.9690382,299.3693867
,,,-160.6267863,307.8236612,-165.8667839,299.3064771
,,,-160.5245823,307.7607827,-165.7645755,299.2435959
,,,-160.4223836,307.6979077,-165.6623615,299.1807114
,,,-160.3201777,307.6350282,-165.5601547,299.1178314
,,,-160.2179741,307.5721503,-165.4579455,299.0549501
,,,-160.1157708,307.5092726,-165.355736,298.9920686
,,,-160.0136222,307.4464306,-165.2534699,298.9291543
,,,-159.9114149,307.3835524,-165.1512626,298.8662761
,,,-159.8093262,307.3207512,-165.0489331,298.8033267
,,,-159.7071212,307.2578786,-164.9467198,298.740449
,,,-159.6050745,307.1951088,-164.8443434,298.6774764
,,,-159.5028844,307.1322515,-164.7421097,298.6145923
,,,-159.4008465,307.0694936,-164.6397186,298.5516172
,,,-159.2986755,307.0066554,-164.5374592,298.4887246
,,,-159.1966149,306.9438903,-164.4350848,298.4257665
,,,-159.0944587,306.8810684,-164.3328042,298.3628681
,,,-158.9923744,306.8182952,-164.2304477,298.2999275
,,,-158.8902316,306.7554887,-164.1281474,298.2370241
,,,-158.7881237,306.6927074,-164.0258087,298.1741009
,,,-158.6859935,306.6299155,-163.9234896,298.1111929
,,,-158.5838455,306.5671152,-163.821186,298.048297
,,,-158.4817073,306.504324,-163.71887,297.9853964
,,,-158.3795075,306.4414957,-163.6166147,297.9225341
,,,-158.2773239,306.378679,-163.5143419,297.8596624
,,,-158.1750882,306.3158299,-163.4121215,297.7968227
,,,-158.0728425,306.2529741,-163.3099115,297.7339889
,,,-157.9705888,306.1901124,-163.2077105,297.6711596
,,,-157.8682676,306.1272062,-163.1055797,297.6083705
,,,-157.7660242,306.0643472,-163.0033716,297.5455331
,,,-157.6636853,306.0014257,-162.9012623,297.4827528
,,,-157.5614601,305.938574,-162.7990395,297.4199026
,,,-157.4592128,305.875708,-162.6968394,297.3570656
,,,-157.3569891,305.8128565,-162.5946157,297.2942141
,,,-157.2548527,305.7500616,-162.492302,297.2313102
,,,-157.1526307,305.6872141,-162.390074,297.168459
,,,-157.0505857,305.6244815,-162.2876635,297.1055018
,,,-156.9483818,305.5616521,-162.1854112,297.0426426
,,,-156.8463607,305.4989419,-162.0829699,296.9796741
,,,-156.7441813,305.4361362,-161.9806853,296.9168037
,,,-156.642114,305.3734049,-161.8782837,296.853867
,,,-156.5399447,305.3106131,-161.7759822,296.7909939
,,,-156.4378322,305.2478603,-161.6736202,296.7280878
,,,-156.3356661,305.185077,-161.5713096,296.6652157
,,,-156.2335151,305.1223058,-161.4689814,296.6023357
,,,-156.1313468,305.0595265,-161.3666683,296.5394673
,,,-156.0291657,304.9967413,-161.2643662,296.4766077
,,,-155.9269923,304.933963,-161.1620544,296.4137445
,,,-155.8247894,304.871168,-161.0597709,296.3509
,,,-155.7226102,304.8083897,-160.9574618,296.2880418
,,,-155.62039,304.7455871,-160.8551929,296.2252092
,,,-155.5182017,304.6828058,-160.7528906,296.162358
,,,-155.4159686,304.6199976,-160.6506326,296.0995344
,,,-155.3137676,304.5572105,-160.5483412,296.0366917
,,,-155.2115268,304.4943991,-160.4460894,295.9738736
,,,-155.1093161,304.4316074,-160.3438065,295.9110375
,,,-155.0070711,304.3687947,-160.2415578,295.8482226
,,,-154.9048591,304.3060034,-160.1392751,295.7853879
,,,-154.8026117,304.2431904,-160.0370277,295.7225749
,,,-154.7003965,304.1803983,-159.9347472,295.6597427
,,,-154.5981498,304.1175868,-159.8324982,295.5969298
,,,-154.4959288,304.0547921,-159.7302227,295.5341015
,,,-154.393684,303.9919829,-159.6279708,295.4712879
,,,-154.2914846,303.9292031,-159.5256721,295.4084472
,,,-154.1892478,303.8664008,-159.4234104,295.3456296
,,,-154.0871023,303.803658,-159.3210544,295.2827575
,,,-153.9848925,303.7408772,-159.2187613,295.2199255
,,,-153.8827887,303.6781664,-159.116358,295.1570307
,,,-153.7806205,303.6154189,-159.0140163,295.0941767
,,,-153.6785416,303.5527322,-158.9115801,295.0312705
,,,-153.5764283,303.4900291,-158.8091742,294.9683878
,,,-153.4743212,303.4273349,-158.7067573,294.9055034
,,,-153.3722338,303.3646588,-158.6043155,294.8426096
,,,-153.2700475,303.3019244,-158.5019704,294.7797779
,,,-153.1679077,303.2392229,-158.3995749,294.7169194
,,,-153.0656607,303.1764563,-158.297286,294.654127
,,,-152.9634412,303.1137081,-158.1949683,294.5913186
,,,-152.8611584,303.0509207,-158.0927141,294.5285487
,,,-152.7588391,302.9881091,-157.9904981,294.4658005
,,,-152.6565561,302.9253193,-157.8882462,294.4030298
,,,-152.5541891,302.8624746,-157.7860813,294.3403091
,,,-152.4519219,302.7996911,-157.6838166,294.2775272
,,,-152.3496331,302.7368936,-157.5815741,294.2147581
,,,-152.2473675,302.6741103,-157.4793086,294.1519748
,,,-152.1451796,302.6113773,-157.376963,294.0891451
,,,-152.0429155,302.5485977,-157.2746934,294.0263621
,,,-151.9408112,302.4859216,-157.1722592,293.9634834
,,,-151.8385635,302.4231581,-157.0699678,293.9006932
,,,-151.7364768,302.3604996,-156.96751,293.8378069
,,,-151.6342503,302.2977569,-156.8651905,293.7750071
,,,-151.5320999,302.235065,-156.7627913,293.7121625
,,,-151.4298736,302.1723281,-156.6604665,293.6493651
,,,-151.3276634,302.1096033,-156.5581237,293.5865589
,,,-151.2254248,302.0468623,-156.4558081,293.5237707
,,,-151.1231674,301.9841105,-156.3535108,293.4609943
,,,-151.0209061,301.9213568,-156.2512168,293.3982206
,,,-150.9186282,301.8585928,-156.1489396,293.3354571
,,,-150.8163502,301.7958289,-156.0466623,293.2726936
,,,-150.7140797,301.7330697,-155.9443775,293.2099256
,,,-150.6118132,301.6703134,-155.8420882,293.1471553
,,,-150.5095483,301.6075585,-155.739797,293.0843843
,,,-150.4073004,301.5448151,-155.6374879,293.0216033
,,,-150.3050365,301.4820623,-155.5351942,292.9588323
,,,-150.2028109,301.4193348,-155.4328608,292.8960386
,,,-150.1005439,301.3565824,-155.3305683,292.8332705
,,,-149.9983458,301.2938749,-155.2282046,292.7704614
,,,-149.896071,301.2311206,-155.1259173,292.7076994
,,,-149.7939072,301.1684383,-155.0235155,292.6448712
,,,-149.6916244,301.105683,-154.9212327,292.5821159
,,,-149.5894894,301.0430233,-154.8187978,292.5192722
,,,-149.4872095,300.980275,-154.7165075,292.4565174
,,,-149.3850853,300.9176274,-154.6140568,292.3936696
,,,-149.2828191,300.8548936,-154.5117474,292.3309092
,,,-149.180677,300.7922407,-154.4093095,292.2680749
,,,-149.0784236,300.7295208,-154.306982,292.2053095
,,,-148.9762242,300.666837,-154.2045976,292.1425123
,,,-148.8739684,300.6041199,-154.1022685,292.0797503
,,,-148.7717179,300.5414074,-153.999933,292.0169856
,,,-148.6694491,300.4786845,-153.897615,291.9542326
,,,-148.5671587,300.4159485,-153.7953185,291.8914928
,,,-148.4648677,300.3532122,-153.6930225,291.8287534
,,,-148.3625694,300.2904712,-153.590734,291.7660184
,,,-148.2602705,300.2277297,-153.4884462,291.7032837
,,,-148.1580007,300.1650068,-153.3861287,291.6405316
,,,-148.0557449,300.1022938,-153.283796,291.5777715
,,,-147.9534934,300.0395849,-153.1814577,291.5150092
,,,-147.8512985,299.976914,-153.0790598,291.4522139
,,,-147.7490506,299.9142122,-152.9767135,291.3894518
,,,-147.646929,299.8515938,-152.8742356,291.3266149
,,,-147.5446632,299.7888881,-152.7719009,291.2638669
,,,-147.4425842,299.7263042,-152.669373,291.2010078
,,,-147.3402899,299.6635888,-152.5670598,291.1382808
,,,-147.2381636,299.6009823,-152.4645735,291.0754535
,,,-147.1358573,299.5382653,-152.3622672,291.0127366
,,,-147.0336539,299.475615,-152.2598548,290.9499582
,,,-146.9313496,299.4129029,-152.1575433,290.8872417
,,,-146.8290652,299.3502038,-152.0552112,290.8245133
,,,-146.72676,299.287492,-151.9528998,290.7617977
,,,-146.6244417,299.2247719,-151.8506018,290.6990901
,,,-146.522131,299.1620563,-151.7482962,290.6363777
,,,-146.4198455,299.099357,-151.6459647,290.5736501
,,,-146.3175461,299.0366494,-151.543647,290.5109314
,,,-146.2152919,298.9739714,-151.4412823,290.4481856
,,,-146.1130141,298.91128,-151.3389404,290.3854548
,,,-146.0107812,298.8486187,-151.2365512,290.3226977
,,,-145.9085334,298.7859503,-151.1341752,290.2599507
,,,-145.8062926,298.7232886,-151.0317898,290.1972005
,,,-145.7040611,298.6606353,-150.9293928,290.1344458
,,,-145.6017767,298.5979507,-150.8270479,290.071724
,,,-145.4995101,298.5352785,-150.7246836,290.008992
,,,-145.3971923,298.4725749,-150.6223706,289.9462913
,,,-145.2948715,298.4098693,-150.5200608,289.8835925
,,,-145.192536,298.347154,-150.4177663,289.8209023
,,,-145.090148,298.2844041,-150.3155265,289.7582431
,,,-144.9878197,298.2216902,-150.2132275,289.6955473
,,,-144.8854119,298.1589245,-150.1110107,289.6328986
,,,-144.7831009,298.0962182,-150.008697,289.5701906
,,,-144.6808144,298.0335277,-149.9063582,289.5074681
,,,-144.5785017,297.9708212,-149.8040455,289.4447616
,,,-144.4763654,297.9082287,-149.7015511,289.3819496
,,,-144.3740562,297.8455304,-149.5992295,289.3192438
,,,-144.2720388,297.783021,-149.4966071,289.2563636
,,,-144.1697584,297.7203517,-149.3942466,289.1936452
,,,-144.0677538,297.657862,-149.2916008,289.1307626
,,,-143.9655077,297.5952269,-149.1891942,289.0680292
,,,-143.863351,297.5326522,-149.0866932,289.0052437
,,,-143.7610891,297.4700155,-148.9842952,288.9425235
,,,-143.6587904,297.4073571,-148.8819332,288.8798265
,,,-143.5564781,297.3446911,-148.7795843,288.817138
,,,-143.4540718,297.2819649,-148.6773317,288.754506
,,,-143.3516802,297.2192457,-148.5750661,288.6918639
,,,-143.2492486,297.1564985,-148.4728438,288.6292449
,,,-143.1468036,297.0937391,-148.3706382,288.5666322
,,,-143.0444523,297.0310363,-148.2683397,288.5039618
,,,-142.9420856,296.9683226,-148.166058,288.4413002
,,,-142.8397967,296.9056578,-148.0636973,288.3785914
,,,-142.7375545,296.8430244,-147.9612874,288.3158552
,,,-142.6352943,296.7803821,-147.8588937,288.2531311
,,,-142.5332052,296.7178526,-147.7563217,288.1903059
,,,-142.4309277,296.6552095,-147.6539365,288.1275968
,,,-142.3289417,296.5927565,-147.5512495,288.0647144
,,,-142.2266192,296.5300978,-147.4488986,288.0020384
,,,-142.1245497,296.467603,-147.3462867,287.9392115
,,,-142.022209,296.4049422,-147.243946,287.8765507
,,,-141.9199978,296.342365,-147.141472,287.8138125
,,,-141.8176597,296.2797102,-147.0391248,287.7511522
,,,-141.7153055,296.2170452,-146.936794,287.6885015
,,,-141.6129615,296.1543864,-146.8344531,287.6258445
,,,-141.510534,296.0916736,-146.7321981,287.5632374
,,,-141.4081715,296.0289999,-146.6298787,287.5005901
,,,-141.3057799,295.9663067,-146.5275901,287.4379599
,,,-141.2034196,295.903632,-146.4252707,287.3753103
,,,-141.1010692,295.840963,-146.3229417,287.3126543
,,,-140.9987234,295.7782965,-146.2206083,287.2499955
,,,-140.8964044,295.7156472,-146.1182476,287.1873207
,,,-140.7940813,295.652996,-146.0158904,287.1246485
,,,-140.6917787,295.5903585,-145.9135115,287.0619644
,,,-140.589481,295.5277255,-145.8111265,286.9992779
,,,-140.4871768,295.4650898,-145.7087469,286.936596
,,,-140.3848948,295.4024696,-145.6063433,286.8739014
,,,-140.2825848,295.3398334,-145.5039667,286.8112244
,,,-140.1803183,295.2772264,-145.4015443,286.748522
,,,-140.0780003,295.2145888,-145.2991727,286.6858516
,,,-139.9757512,295.1519966,-145.1967292,286.6231403
,,,-139.8734224,295.0893561,-145.094365,286.5604782
,,,-139.7711897,295.0267783,-144.9919013,286.4977589
,,,-139.6688481,294.964134,-144.8895463,286.4351065
,,,-139.5666251,294.9015665,-144.7870689,286.3723833
,,,-139.4642749,294.8389212,-144.6847187,286.309738
,,,-139.3620515,294.7763578,-144.582238,286.247017
,,,-139.2597039,294.7137184,-144.4798813,286.1843721
,,,-139.1574669,294.6511506,-144.3774105,286.1216613
,,,-139.0551284,294.5885212,-144.2750409,286.0590128
,,,-138.9528718,294.5259452,-144.1725864,285.9963157
,,,-138.8505407,294.4633244,-144.0702057,285.9336646
,,,-138.7482517,294.4007316,-143.9677809,285.8709886
,,,-138.6459213,294.3381143,-143.8653967,285.8083385
,,,-138.5436031,294.2755059,-143.7629991,285.7456815
,,,-138.4412679,294.2128878,-143.6606179,285.6830352
,,,-138.3389263,294.1502663,-143.5582426,285.6203931
,,,-138.2365814,294.0876433,-143.4558702,285.5577532
,,,-138.1342275,294.0250149,-143.3535066,285.4951189
,,,-138.0318742,293.9623871,-143.2511422,285.4324843
,,,-137.9295234,293.8997611,-143.1487752,285.3698483
,,,-137.8271774,293.8371384,-143.0464029,285.3072096
,,,-137.7248293,293.7745148,-142.9440325,285.2445723
,,,-137.6224955,293.7119008,-142.8416468,285.1819267
,,,-137.5201472,293.6492783,-142.7392755,285.1192901
,,,-137.4178282,293.5866752,-142.6368735,285.0566362
,,,-137.3154762,293.5240521,-142.5345044,284.9940026
,,,-137.2131709,293.4614595,-142.4320869,284.9313413
,,,-137.1108127,293.3988346,-142.3297222,284.8687124
,,,-137.0085127,293.3362473,-142.2272975,284.8060488
,,,-136.9061503,293.2736219,-142.1249351,284.7434234
,,,-136.8038496,293.2110362,-142.0225093,284.6807613
,,,-136.7014884,293.1484137,-141.9201438,284.6181361
,,,-136.5991807,293.0858257,-141.8177233,284.5554791
,,,-136.4968239,293.0232079,-141.7153516,284.4928522
,,,-136.394517,292.9606226,-141.6129282,284.4301956
,,,-136.2921663,292.898011,-141.5105483,284.3675661
,,,-136.1898777,292.8354399,-141.4081039,284.3048998
,,,-136.0875415,292.7728408,-141.3057062,284.242263
,,,-135.9852676,292.7102828,-141.2032436,284.1795896
,,,-135.8829532,292.6477018,-141.1008197,284.1169417
,,,-135.7806866,292.5851536,-140.998345,284.0542662
,,,-135.6784,292.5225959,-140.8958879,283.9916042
,,,-135.5761209,292.4600459,-140.7934204,283.9289389
,,,-135.4738539,292.3975069,-140.6909377,283.866268
,,,-135.371531,292.3349354,-140.5885093,283.803632
,,,-135.2692391,292.2723857,-140.4860474,283.7409783
,,,-135.1668801,292.2097955,-140.3836522,283.678366
,,,-135.0645444,292.147221,-140.2812323,283.61574
,,,-134.962163,292.0846184,-140.1788584,283.553142
,,,-134.8597719,292.0220094,-140.0764945,283.4905496
,,,-134.7573858,291.9594032,-139.9741258,283.4279541
,,,-134.6549527,291.8967664,-139.8718058,283.3653865
,,,-134.5525747,291.8341632,-139.7694308,283.3027851
,,,-134.4501711,291.7715435,-139.6670821,283.240199
,,,-134.347795,291.7089406,-139.564706,283.177596
,,,-134.2454402,291.6463514,-139.4623079,283.1149804
,,,-134.1430645,291.5837495,-139.3599307,283.0523775
,,,-134.0407521,291.5211884,-139.2574883,282.989737
,,,-133.9383832,291.458593,-139.1551021,282.9271311
,,,-133.8360965,291.396051,-139.0526311,282.8644763
,,,-133.7337403,291.3334672,-138.9502288,282.8018643
,,,-133.6314517,291.2709278,-138.8477562,282.7392124
,,,-133.5291071,291.2083554,-138.7453386,282.6765954
,,,-133.4268111,291.1458155,-138.6428698,282.6139498
,,,-133.3244781,291.0832546,-138.5404366,282.5513277
,,,-133.2221733,291.0207136,-138.4379728,282.4886895
,,,-133.1198532,290.9581654,-138.3355225,282.4260617
,,,-133.0175311,290.8956181,-138.2330722,282.363436
,,,-132.9152173,290.8330783,-138.1306115,282.3008064
,,,-132.812862,290.7705141,-138.0281914,282.2382026
,,,-132.7105258,290.7079634,-137.9257505,282.175588
,,,-132.6081443,290.6453852,-137.8233549,282.1130011
,,,-132.5057721,290.5828133,-137.7209494,282.0504088
,,,-132.4033753,290.520226,-137.6185687,281.9878315
,,,-132.3009577,290.4576251,-137.5162097,281.9252663
,,,-132.1985605,290.3950363,-137.4138306,281.8626886
,,,-132.096114,290.3324155,-137.3115025,281.8001402
,,,-131.9937263,290.2698306,-137.2091156,281.7375557
,,,-131.8913319,290.2072413,-137.1067357,281.6749753
,,,-131.7889447,290.1446565,-137.0043485,281.6123905
,,,-131.6866244,290.0821148,-136.9018925,281.5497658
,,,-131.5842385,290.019533,-136.7995019,281.4871812
,,,-131.4819791,289.9570329,-136.6969811,281.4245213
,,,-131.379606,289.8944639,-136.5945734,281.3619311
,,,-131.2773752,289.8319872,-136.4920186,281.2992564
,,,-131.1750224,289.7694372,-136.3895847,281.2366569
,,,-131.0727597,289.7069466,-136.2870568,281.1740043
,,,-130.9704161,289.6444084,-136.1846083,281.1114019
,,,-130.8681158,289.5818998,-136.0821136,281.0487745
,,,-130.7657739,289.5193677,-135.9796588,280.9861735
,,,-130.6634418,289.4568438,-135.8771923,280.9235674
,,,-130.5610967,289.3943137,-135.7747371,280.8609701
,,,-130.458738,289.3317767,-135.6722943,280.7983817
,,,-130.3563847,289.2692446,-135.5698448,280.7357908
,,,-130.254004,289.2066965,-135.467422,280.6732169
,,,-130.1516358,289.1441571,-135.3649857,280.6106359
,,,-130.0492394,289.0816006,-135.2625775,280.5480723
,,,-129.9468506,289.0190493,-135.1601612,280.4855041
,,,-129.8444447,288.9564874,-135.0577621,280.4229464
,,,-129.74203,288.8939197,-134.9553722,280.3603939
,,,-129.639623,288.8313566,-134.8529747,280.2978366
,,,-129.5371898,288.7687765,-134.7506044,280.2352948
,,,-129.4347877,288.7062152,-134.648203,280.1727341
,,,-129.3323779,288.6436491,-134.5458094,280.1101778
,,,-129.2299763,288.581088,-134.4434078,280.0476166
,,,-129.1276021,288.5185445,-134.3409778,279.9850391
,,,-129.025201,288.4559846,-134.2385748,279.922478
,,,-128.9228565,288.3934612,-134.1361134,279.8598833
,,,-128.8204612,288.330907,-134.0337026,279.7973196
,,,-128.7181288,288.2683936,-133.9312269,279.7347187
,,,-128.6157423,288.2058478,-133.8288046,279.672151
,,,-128.513386,288.143322,-133.7263508,279.6095657
,,,-128.4109999,288.0807787,-133.6239262,279.5469988
,,,-128.3086178,288.0182386,-133.5214969,279.4844298
,,,-128.2062256,287.9556927,-133.4190773,279.4218672
,,,-128.1038233,287.8931408,-133.3166677,279.3593109
,,,-128.0014202,287.8305885,-133.2142589,279.2967551
,,,-127.899011,287.7680324,-133.1118561,279.2342029
,,,-127.7966014,287.7054759,-133.0094539,279.1716509
,,,-127.6942094,287.6429306,-132.9070337,279.1090884
,,,-127.5918257,287.5803911,-132.8046046,279.0465212
,,,-127.4894464,287.5178553,-132.7021701,278.9839517
,,,-127.3871033,287.4553437,-132.5996977,278.921361
,,,-127.284727,287.3928129,-132.4972575,278.8587912
,,,-127.1824329,287.330336,-132.3947317,278.7961728
,,,-127.0800475,287.2678043,-132.2922964,278.7336106
,,,-126.9777973,287.2053604,-132.1897212,278.6709683
,,,-126.875393,287.1428228,-132.0872998,278.6084202
,,,-126.7731427,287.0803845,-131.9847197,278.5457806
,,,-126.6707274,287.0178456,-131.8823045,278.4832416
,,,-126.5684533,286.9553976,-131.7797438,278.4206187
,,,-126.4660409,286.8928653,-131.6773215,278.3580803
,,,-126.3637305,286.8303988,-131.5747938,278.2954812
,,,-126.2613257,286.7678752,-131.4723602,278.23294
,,,-126.1589817,286.7053912,-131.3698635,278.1703628
,,,-126.0565802,286.6428728,-131.2674238,278.107821
,,,-125.9542015,286.5803697,-131.16496,278.0452659
,,,-125.8517969,286.5178513,-131.0625216,277.9827269
,,,-125.749389,286.4553313,-130.9600861,277.9201901
,,,-125.6469752,286.392808,-130.8576563,277.8576571
,,,-125.5445447,286.3302743,-130.7552434,277.7951341
,,,-125.442116,286.2677414,-130.652829,277.7326099
,,,-125.3396765,286.2052013,-130.5504258,277.670092
,,,-125.2372348,286.1426592,-130.4480255,277.6075751
,,,-125.1348101,286.0801273,-130.3456084,277.5450479
,,,-125.032383,286.0175938,-130.2431937,277.4825219
,,,-124.929971,285.9550697,-130.1407638,277.4199869
,,,-124.8275708,285.8925536,-130.0383214,277.3574451
,,,-124.7251644,285.8300342,-129.9358847,277.2949072
,,,-124.622797,285.7675404,-129.8334075,277.2323463
,,,-124.5203872,285.7050211,-129.7309723,277.1698115
,,,-124.418046,285.6425465,-129.628466,277.1072361
,,,-124.3156256,285.5800236,-129.5260389,277.0447091
,,,-124.213265,285.5175393,-129.4235501,276.9821466
,,,-124.1108402,285.4550159,-129.3211254,276.9196231
,,,-124.0084422,285.3925096,-129.2186732,276.8570838
,,,-123.906018,285.3299874,-129.1162472,276.7945606
,,,-123.8035829,285.2674582,-129.0138323,276.7320437
,,,-123.7011566,285.2049344,-128.9114087,276.6695216
,,,-123.5987099,285.1423974,-128.8090061,276.6070114
,,,-123.4962799,285.0798704,-128.706587,276.5444911
,,,-123.3938845,285.0173655,-128.6041325,276.4819501
,,,-123.2914711,284.9548499,-128.5016956,276.4194202
,,,-123.1891265,284.8923791,-128.3991875,276.3568496
,,,-123.0867468,284.8298884,-128.2967131,276.2943011
,,,-122.9844372,284.7674445,-128.194165,276.2317115
,,,-122.8821047,284.7049897,-128.0916371,276.1691376
,,,-122.779795,284.6425529,-127.9890827,276.1065514
,,,-122.6775009,284.5801302,-127.8865087,276.0439579
,,,-122.5751243,284.5176591,-127.7840155,275.9814156
,,,-122.4727819,284.4552119,-127.6814853,275.9188539
,,,-122.3703474,284.3927087,-127.5790471,275.8563484
,,,-122.2679155,284.3302072,-127.4766062,275.7938413
,,,-122.1654495,284.2676837,-127.3742004,275.7313547
,,,-122.0629059,284.2051095,-127.2718753,275.6689137
,,,-121.9604422,284.1425829,-127.1694712,275.6064236
,,,-121.8578165,284.0799511,-127.0672348,275.5440293
,,,-121.7553813,284.0174355,-126.9648079,275.4815188
,,,-121.6528717,283.9548718,-126.8624579,275.4190524
,,,-121.5504419,283.8923567,-126.760028,275.3565374
,,,-121.448116,283.8299086,-126.6574912,275.2939605
,,,-121.3456882,283.7673984,-126.5550561,275.2314458
,,,-121.2435197,283.7050553,-126.4523539,275.168777
,,,-121.1411192,283.6425716,-126.3498827,275.1062503
,,,-121.0390133,283.5802789,-126.247107,275.0435488
,,,-120.9366552,283.5178349,-126.1445812,274.9810025
,,,-120.8343867,283.4554515,-126.0419605,274.9184042
,,,-120.7320109,283.3930048,-125.9394451,274.8558724
,,,-120.6295681,283.3305174,-125.8369966,274.7933815
,,,-120.5271242,283.2680293,-125.7345493,274.7308914
,,,-120.4245504,283.2054578,-125.6322356,274.6684785
,,,-120.3220016,283.142898,-125.5299,274.6060488
,,,-120.2193789,283.080287,-125.4276437,274.5436614
,,,-120.116733,283.017655,-125.3254167,274.481285
,,,-120.0142133,282.9550972,-125.2230661,274.4188303
,,,-119.9116439,282.8925046,-125.120769,274.3564039
,,,-119.8092196,282.8300009,-125.0183266,274.2938891
,,,-119.706807,282.7675049,-124.9158719,274.2313674
,,,-119.6044333,282.7050348,-124.8133765,274.168823
,,,-119.5022157,282.6426671,-124.7107185,274.1061866
,,,-119.3998378,282.5802036,-124.6082191,274.0436489
,,,-119.2977896,282.5179542,-124.5053784,273.9809162
,,,-119.1953618,282.4554739,-124.4029168,273.9184152
,,,-119.0932362,282.3931885,-124.3001435,273.8557348
,,,-118.9907867,282.3307056,-124.1976941,273.7932519
,,,-118.888483,282.2683165,-124.0950946,273.7306823
,,,-118.7860365,282.2058404,-123.9926378,273.6682
,,,-118.6835546,282.1433417,-123.8902171,273.6057387
