time.TIME,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering,driver_demands.throttle
52.74,0.297711188,10.00074111,0.01296412,2.026836207,-395.5022038,-197.4725715,0.025000125,-0.000823643,1.239724033,8.89593748
52.75,0.297710029,10.00074331,0.012964115,2.029336533,-395.4594709,-197.5629908,0.025000476,-0.000862987,1.239821533,8.895892041
52.76,0.297712386,10.00074515,0.012964145,2.031836867,-395.4165025,-197.6533045,0.025000558,-0.000894379,1.23834269,8.895852754
52.77,0.297711887,10.00074757,0.012964142,2.034337211,-395.3732053,-197.7434549,0.025000258,-0.000808749,1.240223466,8.895818456
52.78,0.297711676,10.00074947,0.012964161,2.036837549,-395.3299082,-197.8336052,0.024999958,-0.000973158,1.238523203,8.895771857
52.79,0.297711385,10.00075168,0.012964161,2.039337893,-395.2860947,-197.9235124,0.024999712,-0.000816963,1.239725693,8.895737758
52.8,0.297710201,10.00075371,0.012964154,2.041838228,-395.2422348,-198.0133905,0.02499947,-0.000856409,1.239822981,8.895694286
52.81,0.297712547,10.0007554,0.012964182,2.044338569,-395.1981406,-198.10316,0.02499939,-0.000887647,1.238347677,8.89565699
52.82,0.297712064,10.00075766,0.012964178,2.046838922,-395.1537199,-198.1927622,0.024999539,-0.000802155,1.240227378,8.895624699
52.83,0.297711892,10.0007594,0.012964197,2.049339268,-395.1092992,-198.2823643,0.024999688,-0.000966703,1.238526197,8.895580156
52.84,0.297711649,10.00076145,0.012964198,2.05183962,-395.064365,-198.3717168,0.025000011,-0.000810381,1.239730848,8.89554813
52.85,0.297710518,10.00076333,0.012964193,2.054339964,-395.0193851,-198.4610397,0.025000352,-0.000849975,1.239825858,8.895506729
52.86,0.297712918,10.00076486,0.012964225,2.056840315,-394.974172,-198.5502509,0.025000432,-0.000881075,1.238352604,8.895471514
52.87,0.297712483,10.00076696,0.012964225,2.059340676,-394.9286346,-198.639291,0.025000142,-0.000795702,1.240230332,8.89544127
52.88,0.297712353,10.00076855,0.012964248,2.061841033,-394.8830973,-198.728331,0.024999853,-0.00096037,1.238527118,8.895398755
52.89,0.297712128,10.00077045,0.012964253,2.064341395,-394.8370495,-198.8171147,0.024999623,-0.000803891,1.239734012,8.89536871
52.9,0.297710999,10.00077218,0.012964252,2.066841749,-394.7909565,-198.9058684,0.024999399,-0.000843602,1.239826977,8.895329231
52.91,0.297713391,10.00077357,0.012964286,2.069342111,-394.7446315,-198.9945074,0.024999336,-0.000874558,1.238355869,8.895295919
52.92,0.297712941,10.00077553,0.012964288,2.071842483,-394.6979847,-199.0829714,0.024999502,-0.000789336,1.240231084,8.895267536
52.93,0.297712788,10.00077698,0.012964312,2.074342851,-394.6513379,-199.1714353,0.024999669,-0.000954156,1.238525337,8.895226867
52.94,0.297712522,10.00077875,0.012964317,2.076843224,-394.6041836,-199.2596364,0.025000009,-0.000797554,1.239733973,8.895198622
52.95,0.297711338,10.00078035,0.012964314,2.079343589,-394.5569848,-199.3478071,0.025000365,-0.000837422,1.239824402,8.895160877
52.96,0.297713665,10.00078161,0.012964345,2.08184396,-394.5095551,-199.43586,0.025000458,-0.000868243,1.238355205,8.895129268
52.97,0.297713147,10.00078344,0.012964343,2.084344343,-394.4618061,-199.5237341,0.025000178,-0.000783146,1.240228449,8.895102536
52.98,0.297712927,10.00078477,0.012964362,2.086844719,-394.4140571,-199.611608,0.024999898,-0.000948092,1.238520759,8.895063497
52.99,0.297712583,10.00078641,0.012964361,2.089345101,-394.3658037,-199.6992127,0.024999675,-0.000791334,1.239731869,8.895036849
53,0.297711325,10.00078789,0.012964351,2.091845473,-394.3175064,-199.7867866,0.024999458,-0.000831326,1.239820566,8.89500066
53.01,0.297713584,10.00078903,0.012964376,2.094345851,-394.2689795,-199.8742397,0.024999402,-0.000862004,1.238353911,8.894970609
53.02,0.297713011,10.00079075,0.012964367,2.096846239,-394.2201358,-199.9615101,0.024999576,-0.000777064,1.240225122,8.894945419
53.03,0.297712749,10.00079195,0.01296438,2.099346621,-394.1712921,-200.0487803,0.024999749,-0.00094217,1.238515415,8.894907937
53.04,0.297712359,10.00079348,0.012964372,2.101847006,-394.1219472,-200.1357749,0.025000092,-0.000785294,1.239728848,8.894882832
53.05,0.297711057,10.00079484,0.012964358,2.104347382,-394.0725589,-200.2227384,0.02500045,-0.000825451,1.239815606,8.894848157
53.06,0.297713274,10.00079587,0.012964378,2.106847763,-394.0229424,-200.3095779,0.025000534,-0.000855999,1.238351467,8.894819623
53.07,0.297712665,10.00079747,0.012964365,2.109348152,-393.9730116,-200.3962309,0.02500023,-0.000771195,1.240221322,8.894795929
53.08,0.297712375,10.00079856,0.012964375,2.111848534,-393.9230807,-200.4828839,0.024999926,-0.000936437,1.238510261,8.89475995
53.09,0.297711955,10.00079997,0.012964365,2.11434892,-393.872652,-200.5692548,0.024999671,-0.000779411,1.239726678,8.89473634
53.1,0.297710627,10.00080123,0.012964348,2.116849296,-393.8221805,-200.6555941,0.024999422,-0.000819703,1.239812156,8.894703143
53.11,0.297712827,10.00080214,0.012964367,2.119349675,-393.7714821,-200.7418065,0.024999335,-0.000850117,1.238350929,8.894676113
53.12,0.297712215,10.00080363,0.012964354,2.121850063,-393.720472,-200.8278287,0.024999476,-0.000765484,1.240218933,8.894653925
53.13,0.297711932,10.00080461,0.012964363,2.124350444,-393.6694619,-200.9138509,0.024999617,-0.000930897,1.23850599,8.894619478
53.14,0.297711511,10.00080592,0.012964353,2.126850828,-393.6179571,-200.9995845,0.024999937,-0.000773764,1.239724674,8.894597393
53.15,0.297710178,10.00080706,0.012964337,2.129351202,-393.5664103,-201.0852863,0.025000275,-0.000814235,1.239808053,8.89456569
53.16,0.297712369,10.00080787,0.012964355,2.13185158,-393.514638,-201.1708581,0.025000361,-0.00084453,1.23834911,8.894540153
53.17,0.297711745,10.00080925,0.012964342,2.134351967,-393.4625565,-201.256236,0.025000093,-0.000760045,1.240215357,8.894519425
53.18,0.297711448,10.00081013,0.012964351,2.136852346,-393.4104751,-201.3416138,0.024999826,-0.000925607,1.238500634,8.894486435
53.19,0.297711001,10.00081133,0.012964341,2.139352728,-393.3579025,-201.4266968,0.024999625,-0.000768331,1.239721885,8.894465778
53.2,0.297709636,10.00081237,0.012964324,2.1418531,-393.3052884,-201.5117476,0.02499943,-0.000808945,1.239803565,8.894435466
53.21,0.297711795,10.00081308,0.012964342,2.144353476,-393.2524502,-201.5966654,0.024999398,-0.000839108,1.238347169,8.894411321
53.22,0.297711144,10.00081437,0.012964327,2.146853861,-393.1993056,-201.6813857,0.024999594,-0.000754794,1.240211406,8.894391966
53.23,0.297710825,10.00081515,0.012964335,2.149354238,-393.146161,-201.7661059,0.02499979,-0.000920527,1.238494658,8.894360357
53.24,0.297710346,10.00081626,0.012964322,2.151854618,-393.0925287,-201.8505249,0.025000152,-0.000763134,1.239718265,8.89434106
53.25,0.297708946,10.0008172,0.012964303,2.154354987,-393.0388556,-201.9349114,0.025000529,-0.000803918,1.239798051,8.894312068
53.26,0.297711068,10.00081782,0.012964319,2.156855361,-392.9849598,-202.019162,0.025000622,-0.000833947,1.238344217,8.894289241
53.27,0.297710386,10.00081901,0.012964302,2.159355743,-392.9307603,-202.1032114,0.025000316,-0.000749766,1.240207205,8.894271176
53.28,0.297710043,10.0008197,0.012964308,2.161856117,-392.8765608,-202.1872607,0.02500001,-0.000915632,1.238489206,8.894240862
53.29,0.297709537,10.00082072,0.012964294,2.164356494,-392.8218772,-202.2710026,0.024999748,-0.000758079,1.239715913,8.894222851
53.3,0.297708119,10.00082158,0.012964274,2.166856861,-392.7671534,-202.3547116,0.024999491,-0.000798991,1.239794552,8.89419513
53.31,0.297710235,10.0008221,0.012964288,2.169357231,-392.7122084,-202.4382818,0.024999396,-0.000828875,1.238343743,8.894173598
53.32,0.297709561,10.0008232,0.012964272,2.171857609,-392.6569625,-202.5216471,0.024999528,-0.000744857,1.240204994,8.894156833
53.33,0.297709241,10.0008238,0.012964278,2.17435798,-392.6017166,-202.6050124,0.024999661,-0.000910885,1.23848522,8.894127848
53.34,0.297708753,10.00082473,0.012964265,2.176858354,-392.5459903,-202.6880641,0.024999972,-0.000753213,1.239714266,8.894111161
53.35,0.29770735,10.0008255,0.012964247,2.179358717,-392.4902244,-202.7710825,0.025000299,-0.000794296,1.239790879,8.894084737
53.36,0.297709478,10.00082593,0.012964264,2.181859084,-392.4342388,-202.8539592,0.025000369,-0.000824048,1.238342404,8.894064502
53.37,0.297708815,10.00082695,0.012964249,2.18435946,-392.3779551,-202.9366275,0.025000082,-0.000740171,1.240201936,8.894049004
53.38,0.297708504,10.00082746,0.012964258,2.186859828,-392.3216715,-203.0192957,0.024999794,-0.000906341,1.238480417,8.894021282
53.39,0.297708011,10.00082831,0.012964248,2.189360199,-392.2649111,-203.1016441,0.024999569,-0.000748517,1.239712035,8.894005831
53.4,0.297706599,10.000829,0.012964231,2.191860559,-392.2081118,-203.1839591,0.024999351,-0.000789737,1.239786963,8.893980606
53.41,0.297708716,10.00082935,0.012964249,2.194360924,-392.1510944,-203.2661293,0.024999295,-0.000819348,1.238341027,8.893961572
53.42,0.297708046,10.00083029,0.012964236,2.196861296,-392.0937817,-203.3480876,0.024999467,-0.00073564,1.240198561,8.893947255
53.43,0.297707732,10.00083072,0.012964245,2.199361661,-392.0364691,-203.4300459,0.024999639,-0.000901978,1.238475025,8.89392072
53.44,0.297707227,10.0008315,0.012964235,2.20186203,-391.9786836,-203.5116782,0.024999988,-0.000744033,1.239708992,8.893906435
53.45,0.297705797,10.00083211,0.012964218,2.204362387,-391.9208598,-203.5932768,0.025000353,-0.000785423,1.239782037,8.893882337
53.46,0.297707897,10.00083239,0.012964235,2.206862749,-391.8628195,-203.6747277,0.025000457,-0.000814898,1.238338654,8.893864426
53.47,0.297707214,10.00083325,0.01296422,2.209363118,-391.8044868,-203.7559632,0.0250002,-0.000731326,1.240194957,8.893851206
53.48,0.297706894,10.00083361,0.012964228,2.21186348,-391.7461542,-203.8371987,0.024999942,-0.000897799,1.238470185,8.893825774
53.49,0.297706381,10.00083431,0.012964216,2.214363845,-391.6873525,-203.9181021,0.024999746,-0.000739691,1.239707262,8.893812583
53.5,0.297704952,10.00083485,0.012964197,2.216864199,-391.6285132,-203.9989715,0.024999555,-0.00078121,1.2397792,8.893789562
53.51,0.297707064,10.00083506,0.012964213,2.219364556,-391.5694591,-204.0796904,0.024999528,-0.000810533,1.238338862,8.893772757
53.52,0.297706408,10.00083585,0.012964198,2.221864922,-391.5101155,-204.1601905,0.024999727,-0.000727117,1.240193512,8.893760647
53.53,0.29770613,10.00083614,0.012964206,2.22436528,-391.4507719,-204.2406905,0.024999927,-0.000893746,1.238467046,8.893736356
53.54,0.297705654,10.00083677,0.012964195,2.226865642,-391.3909633,-204.3208524,0.025000288,-0.000735502,1.239706549,8.893724304
53.55,0.297704259,10.00083723,0.012964178,2.229365992,-391.3311177,-204.40098,0.025000662,-0.000777176,1.239776588,8.893702398
53.56,0.297706403,10.00083737,0.012964196,2.231866346,-391.271059,-204.4809542,0.025000737,-0.000806347,1.238338686,8.893686711
53.57,0.297705778,10.00083809,0.012964183,2.234366709,-391.2107138,-204.5607062,0.025000396,-0.00072305,1.240191776,8.893675693
53.58,0.29770553,10.00083831,0.012964193,2.236867064,-391.1503686,-204.6404581,0.025000056,-0.0008898,1.238463717,8.893652494
53.59,0.29770507,10.00083888,0.012964184,2.239367423,-391.0895624,-204.719866,0.024999749,-0.000731379,1.239705884,8.893641512
53.6,0.297703687,10.00083928,0.012964169,2.241867771,-391.0287199,-204.7992393,0.024999446,-0.00077317,1.239774344,8.893620644
53.61,0.297705842,10.00083935,0.012964189,2.244368122,-390.9676659,-204.8784563,0.024999306,-0.000802181,1.238339022,8.893606001
53.62,0.297705231,10.00084001,0.012964177,2.246868483,-390.9063285,-204.9574478,0.024999393,-0.000719039,1.240190093,8.89359601
53.63,0.297705,10.00084017,0.012964189,2.249368836,-390.8449911,-205.0364391,0.02499948,-0.000885944,1.238459983,8.893573847
53.64,0.297704545,10.00084067,0.01296418,2.251869193,-390.7831968,-205.1150806,0.024999761,-0.000727397,1.239704334,8.893563879
53.65,0.297703159,10.00084101,0.012964165,2.254369539,-390.7213669,-205.1936871,0.025000059,-0.000769355,1.239770732,8.893543984
53.66,0.297705305,10.00084102,0.012964184,2.256869889,-390.6593273,-205.2721346,0.025000132,-0.00079823,1.238337719,8.893530306
53.67,0.297704686,10.00084162,0.012964172,2.259370247,-390.5970073,-205.3503532,0.024999897,-0.000715232,1.240187258,8.893521247
53.68,0.297704447,10.00084172,0.012964182,2.261870599,-390.5346873,-205.4285717,0.024999662,-0.000882279,1.238455606,8.893500012
53.69,0.297703977,10.00084217,0.012964172,2.264370953,-390.4719146,-205.5064344,0.024999515,-0.000723578,1.239702725,8.893490953
53.7,0.297702577,10.00084245,0.012964155,2.266871297,-390.4091069,-205.584262,0.024999375,-0.000765674,1.239767706,8.89347194
53.71,0.297704715,10.00084242,0.012964172,2.269371645,-390.3460913,-205.6619276,0.0249994,-0.000794404,1.238337429,8.893459159
53.72,0.297704098,10.00084296,0.012964158,2.271872001,-390.2827984,-205.7393611,0.024999651,-0.000711567,1.240185126,8.89345099
53.73,0.297703872,10.00084301,0.012964167,2.27437235,-390.2195056,-205.8167945,0.024999902,-0.000878775,1.23845161,8.893430666
53.74,0.297703407,10.0008434,0.012964155,2.276872702,-390.1557643,-205.8938663,0.025000306,-0.000719936,1.239701061,8.893422508
53.75,0.29770201,10.00084363,0.012964138,2.279373043,-390.0919887,-205.9709027,0.025000724,-0.000762187,1.23976414,8.893404367
53.76,0.297704149,10.00084354,0.012964154,2.281873388,-390.028007,-206.0477744,0.02500082,-0.00079076,1.238336304,8.893392459
53.77,0.297703535,10.00084403,0.01296414,2.284373741,-389.9637511,-206.1244107,0.025000478,-0.000708036,1.240182592,8.89338514
53.78,0.297703314,10.00084403,0.012964148,2.286874086,-389.8994953,-206.2010469,0.025000135,-0.000875357,1.238447653,8.89336567
53.79,0.297702847,10.00084438,0.012964137,2.289374435,-389.8347953,-206.2773156,0.024999813,-0.000716332,1.239699945,8.893358354
53.8,0.297701449,10.00084456,0.012964119,2.291874773,-389.7700617,-206.3535488,0.024999493,-0.000758691,1.239761686,8.893341032
53.81,0.297703591,10.00084442,0.012964136,2.294375114,-389.7051239,-206.4296145,0.024999338,-0.000787096,1.23833663,8.893329961
53.82,0.297702991,10.00084486,0.012964122,2.296875464,-389.639915,-206.5054416,0.024999408,-0.000704521,1.240181117,8.893323476
53.83,0.297702791,10.00084481,0.012964131,2.299375806,-389.5747063,-206.5812687,0.024999479,-0.000871991,1.238444342,8.893304863
53.84,0.297702337,10.00084511,0.01296412,2.301876152,-389.5090578,-206.6567225,0.024999746,-0.000712835,1.239698951,8.893298393
53.85,0.297700948,10.00084525,0.012964103,2.304376487,-389.4433763,-206.7321406,0.02500003,-0.000755359,1.239758777,8.893281888
53.86,0.297703097,10.00084506,0.01296412,2.306876825,-389.3774926,-206.8073884,0.025000094,-0.000783624,1.238336118,8.893271637
53.87,0.297702502,10.00084546,0.012964106,2.309377172,-389.311341,-206.8823945,0.024999858,-0.00070119,1.240179145,8.893265945
53.88,0.29770231,10.00084536,0.012964116,2.311877511,-389.2451895,-206.9574005,0.024999622,-0.000868801,1.238440886,8.893248128
53.89,0.297701855,10.00084562,0.012964105,2.314377854,-389.1786028,-207.0320276,0.024999477,-0.000709489,1.239698241,8.893242438
53.9,0.297700465,10.00084571,0.012964088,2.316878186,-389.1119837,-207.1066188,0.024999341,-0.000752149,1.239756644,8.893226689
53.91,0.297702615,10.00084549,0.012964105,2.319378522,-389.0451643,-207.1810371,0.024999369,-0.000780267,1.238336654,8.893217207
53.92,0.297702031,10.00084584,0.012964092,2.321878865,-388.9780803,-207.2552104,0.024999623,-0.000697992,1.240177788,8.893212277
53.93,0.297701855,10.0008457,0.012964101,2.324379202,-388.9109964,-207.3293837,0.024999877,-0.000865762,1.238437604,8.89319524
53.94,0.297701407,10.00084591,0.012964091,2.326879542,-388.8434819,-207.4031724,0.025000287,-0.000706309,1.23969717,8.893190317
53.95,0.297700019,10.00084597,0.012964074,2.329379872,-388.7759356,-207.476925,0.025000711,-0.00074912,1.23975358,8.893175302
53.96,0.297702167,10.0008457,0.012964091,2.331880205,-388.708191,-207.550502,0.025000821,-0.000777078,1.238335898,8.893166553
53.97,0.29770158,10.00084602,0.012964077,2.334380547,-388.6401851,-207.623831,0.025000502,-0.000694911,1.240175517,8.893162327
53.98,0.297701403,10.00084584,0.012964086,2.336880881,-388.5721793,-207.6971599,0.025000183,-0.000862789,1.238433805,8.893145994
53.99,0.297700944,10.00084602,0.012964076,2.339381219,-388.5037474,-207.7700987,0.02499989,-0.000703144,1.239696076,8.893141758
54,0.297699544,10.00084604,0.012964058,2.341881546,-388.4352845,-207.8430012,0.0249996,-0.000746056,1.239751059,8.893127403
54.01,0.297701685,10.00084573,0.012964075,2.344381876,-388.3666252,-207.9157254,0.024999474,-0.000773837,1.238336038,8.893119329
54.02,0.2977011,10.00084601,0.01296406,2.346882215,-388.297708,-207.9881986,0.024999574,-0.000691809,1.240173805,8.893115772
54.03,0.297700932,10.0008458,0.012964069,2.349382546,-388.2287909,-208.0606717,0.024999674,-0.000859825,1.238430218,8.893100127
54.04,0.297700475,10.00084594,0.012964058,2.351882881,-388.1594525,-208.1327492,0.02499996,-0.000700036,1.239694753,8.893096568
54.05,0.297699073,10.00084593,0.012964041,2.354383205,-388.0900836,-208.2047902,0.02500026,-0.000743098,1.239747829,8.893082863
54.06,0.297701211,10.00084559,0.012964057,2.356883533,-388.0205205,-208.2766503,0.025000313,-0.000770724,1.238335187,8.893075438
54.07,0.297700622,10.00084584,0.012964042,2.359383869,-387.9507027,-208.3482563,0.025000029,-0.000688821,1.240171549,8.893072508
54.08,0.297700455,10.00084559,0.012964051,2.361884197,-387.8808851,-208.4198623,0.024999746,-0.000856961,1.238426542,8.893057494
54.09,0.297699992,10.0008457,0.01296404,2.364384529,-387.8106509,-208.4910672,0.024999534,-0.000697002,1.239693876,8.893054555
54.1,0.297698585,10.00084566,0.012964022,2.36688485,-387.7403869,-208.5622355,0.024999329,-0.000740187,1.239745639,8.893041448
54.11,0.297700723,10.00084529,0.012964038,2.369385175,-387.6699308,-208.6332202,0.02499929,-0.000767656,1.238335744,8.893034642
54.12,0.297700146,10.0008455,0.012964023,2.371885507,-387.5992234,-208.703948,0.024999475,-0.000685905,1.240170366,8.893032329
54.13,0.297699999,10.00084523,0.012964032,2.374385832,-387.5285162,-208.7746756,0.02499966,-0.000854199,1.238423586,8.893017955
54.14,0.297699548,10.00084531,0.012964021,2.376886161,-387.4573973,-208.8449968,0.025000019,-0.000694101,1.239693262,8.893015651
54.15,0.297698151,10.00084523,0.012964004,2.379386479,-387.3862492,-208.9152813,0.025000392,-0.000737439,1.239743212,8.893003152
54.16,0.297700298,10.00084484,0.012964021,2.3818868,-387.3149111,-208.9853795,0.025000487,-0.000764754,1.238335758,8.89299696
54.17,0.29769973,10.00084502,0.012964007,2.38438713,-387.2433251,-209.0552179,0.025000207,-0.000683121,1.240169055,8.892995238
54.18,0.297699597,10.00084471,0.012964016,2.386887452,-387.1717393,-209.1250561,0.024999927,-0.000851532,1.238420926,8.892981464
54.19,0.297699151,10.00084477,0.012964006,2.389387778,-387.0997467,-209.1944827,0.024999699,-0.000691254,1.239693408,8.892979748
54.2,0.297697762,10.00084466,0.012963989,2.391888093,-387.0277257,-209.2638722,0.024999475,-0.000734703,1.239742057,8.892967819
54.21,0.29769992,10.00084424,0.012964007,2.394388412,-386.9555167,-209.333073,0.024999418,-0.000761851,1.23833731,8.892962215
54.22,0.297699373,10.00084439,0.012963993,2.396888739,-386.8830634,-209.4020111,0.024999585,-0.00068036,1.240168771,8.89296108
54.23,0.297699267,10.00084406,0.012964004,2.399389059,-386.8106102,-209.4709491,0.024999752,-0.000848912,1.238418767,8.892947914
54.24,0.29769884,10.00084409,0.012963995,2.401889383,-386.7377552,-209.5394701,0.025000094,-0.000688487,1.239693388,8.892946797
54.25,0.297697463,10.00084395,0.012963979,2.404389696,-386.6648724,-209.607954,0.025000449,-0.000732081,1.239740014,8.892935435
54.26,0.297699628,10.00084351,0.012963997,2.406890013,-386.5918039,-209.6762465,0.025000529,-0.000759067,1.238337456,8.892930397
54.27,0.297699086,10.00084364,0.012963985,2.409390339,-386.5184945,-209.7442735,0.025000237,-0.000677688,1.240167301,8.892929799
54.28,0.297698983,10.00084328,0.012963996,2.411890657,-386.4451852,-209.8123005,0.024999944,-0.000846351,1.238415663,8.892917167
54.29,0.297698547,10.00084328,0.012963987,2.41439098,-386.3714793,-209.8799052,0.024999706,-0.000685741,1.239692816,8.892916563
54.3,0.297697158,10.00084313,0.012963971,2.416891291,-386.2977461,-209.9474727,0.024999471,-0.000729441,1.239737906,8.892905684
54.31,0.297699312,10.00084266,0.012963989,2.419391606,-386.2238295,-210.0148463,0.024999404,-0.000756257,1.238337852,8.892901139
54.32,0.297698765,10.00084277,0.012963976,2.42189193,-386.1496755,-210.0819516,0.02499956,-0.000675016,1.240165815,8.892901022
54.33,0.297698663,10.00084239,0.012963986,2.424392247,-386.0755216,-210.1490569,0.024999716,-0.000843818,1.238412277,8.892888888
54.34,0.29769822,10.00084237,0.012963976,2.426892567,-386.0009762,-210.2157347,0.025000049,-0.00068306,1.239691672,8.892888767
54.35,0.29769682,10.0008422,0.012963959,2.429392877,-385.9264042,-210.2823753,0.025000396,-0.000726903,1.239734934,8.892878343
54.36,0.297698963,10.00084171,0.012963976,2.43189319,-385.851651,-210.3488194,0.025000469,-0.000753557,1.238337293,8.892874254
54.37,0.297698407,10.0008418,0.012963962,2.434393511,-385.776664,-210.4149926,0.025000175,-0.000672428,1.240164022,8.892874573
54.38,0.297698302,10.0008414,0.012963971,2.436893826,-385.7016771,-210.4811657,0.024999881,-0.000841342,1.238409238,8.892862884
54.39,0.297697852,10.00084137,0.01296396,2.439394144,-385.6263038,-210.5469063,0.024999644,-0.000680402,1.239691541,8.892863202
54.4,0.297696451,10.00084117,0.012963942,2.441894451,-385.5509047,-210.6126094,0.02499941,-0.000724353,1.239733669,8.892853205
54.41,0.297698601,10.00084067,0.012963958,2.444394761,-385.4753266,-210.6781137,0.024999344,-0.000750839,1.238338861,8.89284957
54.42,0.297698065,10.00084073,0.012963944,2.44689508,-385.3995183,-210.7433444,0.024999501,-0.000669851,1.240163938,8.892850351
54.43,0.297697992,10.00084031,0.012963954,2.449395392,-385.3237101,-210.808575,0.024999658,-0.000838905,1.238407463,8.892839153
54.44,0.297697568,10.00084026,0.012963943,2.451895707,-385.2475208,-210.873368,0.024999993,-0.000677821,1.239692035,8.892839963
54.45,0.297696189,10.00084005,0.012963927,2.454396011,-385.1713063,-210.9381236,0.025000342,-0.000721918,1.239732311,8.892830436
54.46,0.297698359,10.00083952,0.012963944,2.45689632,-385.0949151,-211.0026778,0.02500042,-0.000748246,1.238339805,8.892827277
54.47,0.297697842,10.00083957,0.012963932,2.459396636,-385.0182974,-211.0669558,0.025000137,-0.000667371,1.240163407,8.892828512
54.48,0.297697787,10.00083914,0.012963943,2.461896946,-384.9416797,-211.1312336,0.024999854,-0.000836539,1.238405426,8.892817773
54.49,0.29769737,10.00083907,0.012963934,2.464397259,-384.8646863,-211.195069,0.024999628,-0.000675274,1.239692561,8.892819025
54.5,0.297695995,10.00083884,0.012963919,2.466897562,-384.7876683,-211.2588668,0.024999408,-0.00071948,1.239731353,8.892809915
54.51,0.297698169,10.0008383,0.012963938,2.469397869,-384.710476,-211.3224609,0.024999354,-0.000745641,1.238341318,8.892807185
54.52,0.297697661,10.00083833,0.012963926,2.471898184,-384.6330608,-211.3857761,0.024999524,-0.000664905,1.240162968,8.892808839
54.53,0.297697618,10.00083788,0.012963938,2.474398492,-384.5556457,-211.4490912,0.024999694,-0.000834212,1.238403003,8.892798534
54.54,0.297697201,10.00083779,0.01296393,2.476898805,-384.4778602,-211.5119589,0.025000041,-0.0006728,1.239692167,8.892800204
54.55,0.29769582,10.00083755,0.012963914,2.479399106,-384.4000507,-211.574789,0.025000402,-0.000717146,1.239728927,8.892791478
54.56,0.297697982,10.00083699,0.012963933,2.481899412,-384.3220694,-211.637413,0.02500049,-0.000743146,1.238341032,8.892789128
54.57,0.29769746,10.00083702,0.01296392,2.484399726,-384.2438688,-211.6997555,0.025000216,-0.000662518,1.240161152,8.892791132
54.58,0.297697404,10.00083655,0.012963931,2.486900033,-384.1656683,-211.762098,0.024999941,-0.000831932,1.238399651,8.892781176
54.59,0.297696966,10.00083646,0.012963921,2.489400344,-384.0871028,-211.8239882,0.024999723,-0.000670334,1.239691402,8.89278318
54.6,0.297695563,10.0008362,0.012963904,2.491900644,-384.0085141,-211.8858408,0.02499951,-0.000714782,1.239726767,8.892774763
54.61,0.297697708,10.00083564,0.012963921,2.494400948,-383.9297559,-211.9474848,0.024999465,-0.000740608,1.238341444,8.892772738
54.62,0.29769718,10.00083565,0.012963907,2.49690126,-383.8507821,-212.008845,0.024999642,-0.000660112,1.240159804,8.892775065
54.63,0.297697126,10.00083517,0.012963916,2.499401565,-383.7718084,-212.0702051,0.024999819,-0.000829658,1.238396526,8.892765453
54.64,0.297696684,10.00083507,0.012963905,2.501901874,-383.6924754,-212.1311082,0.025000167,-0.000667907,1.239690545,8.892767797
54.65,0.297695276,10.0008348,0.012963887,2.504402172,-383.6131196,-212.1919736,0.025000527,-0.000712489,1.239724162,8.892759695
54.66,0.297697416,10.00083423,0.012963903,2.506902473,-383.5335969,-212.2526281,0.025000595,-0.000738148,1.238341252,8.892757995
54.67,0.297696885,10.00083423,0.012963888,2.509402782,-383.4538623,-212.3129962,0.025000277,-0.000657753,1.240158414,8.892760629
54.68,0.297696835,10.00083374,0.012963898,2.511903085,-383.3741278,-212.3733643,0.024999959,-0.0008274,1.238393922,8.892751338
54.69,0.297696392,10.00083363,0.012963886,2.514403391,-383.2940395,-212.4332708,0.024999685,-0.00066546,1.239690795,8.892753997
54.7,0.297694986,10.00083336,0.012963869,2.516903686,-383.2139291,-212.4931394,0.024999414,-0.000710141,1.239723285,8.892746201
54.71,0.297697136,10.00083277,0.012963885,2.519403984,-383.1336542,-212.5527949,0.024999312,-0.000735626,1.238343144,8.892744832
54.72,0.297696627,10.00083276,0.012963871,2.521904291,-383.0531713,-212.6121617,0.024999431,-0.000655366,1.240158663,8.892747806
54.73,0.297696608,10.00083226,0.012963881,2.524404591,-382.9726884,-212.6715284,0.024999551,-0.000825147,1.238392485,8.892738883
54.74,0.29769619,10.00083214,0.012963871,2.526904895,-382.8918574,-212.7304288,0.02499986,-0.000663064,1.239691574,8.892741911
54.75,0.297694805,10.00083185,0.012963855,2.529405187,-382.811005,-212.7892914,0.025000183,-0.000707888,1.23972223,8.892734461
54.76,0.297696972,10.00083126,0.012963873,2.531905484,-382.7299905,-212.8479385,0.025000259,-0.000733219,1.238344345,8.892733444
54.77,0.297696479,10.00083123,0.012963861,2.534405788,-382.6487718,-212.9062946,0.025000007,-0.000653074,1.240158424,8.892736748
54.78,0.297696476,10.00083073,0.012963873,2.536906087,-382.5675532,-212.9646506,0.024999755,-0.00082297,1.238390776,8.89272816
54.79,0.297696061,10.0008306,0.012963864,2.539406389,-382.485992,-213.0225358,0.024999579,-0.000660711,1.239692426,8.892731507
54.8,0.297694679,10.0008303,0.012963849,2.54190668,-382.4044102,-213.0803831,0.024999408,-0.000705645,1.239721675,8.892724352
