Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,Vehicle.Side_Slip_Angle,Gyro.gyro_X,Gyro.gyro_Y,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering
4.83E-05,9.96370464,-5.05E-06,-5.58E-06,4.79E-06,15.95142027,2.00E-05,-14.14065161,0,0,-5.30E-06,7.38414E-05
4.83E-05,9.963933306,-5.05E-06,-5.57E-06,4.79E-06,16.05105846,1.99E-05,-14.24028775,0,0,-5.21E-06,7.38661E-05
4.83E-05,9.964161284,-5.05E-06,-5.57E-06,4.79E-06,16.15069893,1.98E-05,-14.33992617,0,0,-5.12E-06,7.38888E-05
4.83E-05,9.964388593,-5.05E-06,-5.56E-06,4.79E-06,16.25034168,1.97E-05,-14.43956688,0,0,-5.03E-06,7.39099E-05
4.84E-05,9.964615198,-5.05E-06,-5.55E-06,4.80E-06,16.3499867,1.97E-05,-14.53920986,0,0,-4.94E-06,7.39293E-05
4.84E-05,9.964841042,-5.05E-06,-5.54E-06,4.80E-06,16.44963398,1.96E-05,-14.6388551,0,0,-4.85E-06,7.39469E-05
4.84E-05,9.965066093,-5.05E-06,-5.53E-06,4.80E-06,16.54928352,1.95E-05,-14.7385026,0,0,-4.77E-06,7.39631E-05
4.84E-05,9.965290363,-5.05E-06,-5.53E-06,4.80E-06,16.6489353,1.94E-05,-14.83815236,0,0,-4.68E-06,7.39775E-05
4.84E-05,9.965513887,-5.05E-06,-5.52E-06,4.80E-06,16.74858933,1.94E-05,-14.93780435,0,0,-4.59E-06,7.39905E-05
4.84E-05,9.965736685,-5.05E-06,-5.51E-06,4.80E-06,16.84824558,1.93E-05,-15.03745858,0,0,-4.51E-06,7.40019E-05
4.84E-05,9.965958742,-5.05E-06,-5.50E-06,4.80E-06,16.94790406,1.92E-05,-15.13711504,0,0,-4.42E-06,7.40118E-05
4.84E-05,9.966180017,-5.05E-06,-5.49E-06,4.80E-06,17.04756475,1.92E-05,-15.23677372,0,0,-4.34E-06,7.40205E-05
4.84E-05,9.96640048,-5.05E-06,-5.48E-06,4.80E-06,17.14722765,1.91E-05,-15.33643461,0,0,-4.26E-06,7.40275E-05
4.84E-05,9.96662013,-5.05E-06,-5.48E-06,4.80E-06,17.24689276,1.90E-05,-15.4360977,0,0,-4.18E-06,7.40333E-05
4.84E-05,9.966838988,-5.05E-06,-5.47E-06,4.80E-06,17.34656005,1.90E-05,-15.53576299,0,0,-4.10E-06,7.40375E-05
4.84E-05,9.967057073,-5.05E-06,-5.46E-06,4.80E-06,17.44622954,1.89E-05,-15.63543047,0,0,-4.02E-06,7.40402E-05
4.84E-05,9.967274378,-5.05E-06,-5.45E-06,4.80E-06,17.54590119,1.88E-05,-15.73510013,0,0,-3.94E-06,7.40418E-05
4.84E-05,9.967490879,-5.05E-06,-5.44E-06,4.80E-06,17.64557502,1.88E-05,-15.83477197,0,0,-3.86E-06,7.40418E-05
4.84E-05,9.967706549,-5.05E-06,-5.43E-06,4.80E-06,17.74525101,1.87E-05,-15.93444597,0,0,-3.78E-06,7.40406E-05
4.84E-05,9.967921381,-5.05E-06,-5.43E-06,4.80E-06,17.84492915,1.87E-05,-16.03412212,0,0,-3.71E-06,7.40379E-05
4.84E-05,9.968135387,-5.05E-06,-5.42E-06,4.80E-06,17.94460943,1.86E-05,-16.13380043,0,0,-3.63E-06,7.40338E-05
4.85E-05,9.96834858,-5.05E-06,-5.41E-06,4.80E-06,18.04429185,1.85E-05,-16.23348087,0,0,-3.56E-06,7.40285E-05
4.85E-05,9.96856096,-5.05E-06,-5.40E-06,4.80E-06,18.1439764,1.85E-05,-16.33316345,0,0,-3.48E-06,7.40216E-05
4.85E-05,9.968772514,-5.05E-06,-5.39E-06,4.80E-06,18.24366307,1.84E-05,-16.43284816,0,0,-3.41E-06,7.40136E-05
4.85E-05,9.96898322,-5.05E-06,-5.38E-06,4.80E-06,18.34335185,1.84E-05,-16.53253498,0,0,-3.34E-06,7.40042E-05
4.85E-05,9.969193069,-5.05E-06,-5.38E-06,4.80E-06,18.44304273,1.83E-05,-16.63222391,0,0,-3.27E-06,7.39933E-05
4.85E-05,9.969402065,-5.05E-06,-5.37E-06,4.80E-06,18.54273571,1.83E-05,-16.73191494,0,0,-3.20E-06,7.39813E-05
4.85E-05,9.969610219,-5.05E-06,-5.36E-06,4.80E-06,18.64243077,1.82E-05,-16.83160807,0,0,-3.13E-06,7.39677E-05
4.85E-05,9.969817535,-5.05E-06,-5.35E-06,4.80E-06,18.74212791,1.81E-05,-16.93130327,0,0,-3.06E-06,7.39531E-05
4.85E-05,9.970024002,-5.05E-06,-5.34E-06,4.80E-06,18.84182712,1.81E-05,-17.03100056,0,0,-2.99E-06,7.39371E-05
4.85E-05,9.970229608,-5.06E-06,-5.33E-06,4.80E-06,18.94152839,1.80E-05,-17.13069991,0,0,-2.92E-06,7.39198E-05
4.85E-05,9.970434343,-5.06E-06,-5.33E-06,4.80E-06,19.04123171,1.80E-05,-17.23040132,0,0,-2.86E-06,7.39013E-05
4.85E-05,9.970638208,-5.06E-06,-5.32E-06,4.80E-06,19.14093707,1.79E-05,-17.33010478,0,0,-2.79E-06,7.38814E-05
4.85E-05,9.970841209,-5.06E-06,-5.31E-06,4.80E-06,19.24064447,1.79E-05,-17.42981028,0,0,-2.73E-06,7.38605E-05
4.85E-05,9.97104335,-5.06E-06,-5.30E-06,4.80E-06,19.34035389,1.78E-05,-17.52951781,0,0,-2.66E-06,7.38382E-05
4.85E-05,9.971244627,-5.06E-06,-5.29E-06,4.80E-06,19.44006533,1.78E-05,-17.62922737,0,0,-2.60E-06,7.38148E-05
4.85E-05,9.971445031,-5.06E-06,-5.28E-06,4.80E-06,19.53977878,1.77E-05,-17.72893895,0,0,-2.54E-06,7.37903E-05
4.85E-05,9.971644555,-5.06E-06,-5.28E-06,4.80E-06,19.63949423,1.77E-05,-17.82865253,0,0,-2.48E-06,7.37645E-05
4.85E-05,9.971843196,-5.06E-06,-5.27E-06,4.80E-06,19.73921167,1.77E-05,-17.92836812,0,0,-2.42E-06,7.37379E-05
4.85E-05,9.972040959,-5.06E-06,-5.26E-06,4.80E-06,19.83893109,1.76E-05,-18.02808569,0,0,-2.36E-06,7.37099E-05
4.85E-05,9.972237847,-5.06E-06,-5.25E-06,4.80E-06,19.93865249,1.76E-05,-18.12780524,0,0,-2.30E-06,7.3681E-05
4.85E-05,9.972433859,-5.06E-06,-5.24E-06,4.80E-06,20.03837585,1.75E-05,-18.22752677,0,0,-2.24E-06,7.36511E-05
4.85E-05,9.97262899,-5.06E-06,-5.24E-06,4.80E-06,20.13810116,1.75E-05,-18.32725027,0,0,-2.19E-06,7.36201E-05
4.85E-05,9.972823234,-5.06E-06,-5.23E-06,4.80E-06,20.23782842,1.74E-05,-18.42697571,0,0,-2.13E-06,7.35884E-05
4.85E-05,9.973016587,-5.06E-06,-5.22E-06,4.80E-06,20.33755762,1.74E-05,-18.52670311,0,0,-2.08E-06,7.35554E-05
4.85E-05,9.973209054,-5.06E-06,-5.21E-06,4.80E-06,20.43728875,1.74E-05,-18.62643244,0,0,-2.02E-06,7.35218E-05
4.85E-05,9.973400636,-5.06E-06,-5.20E-06,4.80E-06,20.5370218,1.73E-05,-18.7261637,0,0,-1.97E-06,7.34873E-05
4.84E-05,9.973591334,-5.06E-06,-5.20E-06,4.80E-06,20.63675676,1.73E-05,-18.82589688,0,0,-1.91E-06,7.34517E-05
4.84E-05,9.973781144,-5.06E-06,-5.19E-06,4.80E-06,20.73649362,1.72E-05,-18.92563197,0,0,-1.86E-06,7.34158E-05
4.84E-05,9.973970064,-5.06E-06,-5.18E-06,4.80E-06,20.83623238,1.72E-05,-19.02536897,0,0,-1.81E-06,7.33787E-05
4.84E-05,9.97415809,-5.06E-06,-5.17E-06,4.80E-06,20.93597302,1.72E-05,-19.12510786,0,0,-1.76E-06,7.33412E-05
4.84E-05,9.974345223,-5.06E-06,-5.17E-06,4.80E-06,21.03571554,1.71E-05,-19.22484863,0,0,-1.71E-06,7.33029E-05
4.84E-05,9.974531466,-5.06E-06,-5.16E-06,4.80E-06,21.13545992,1.71E-05,-19.32459128,0,0,-1.66E-06,7.32638E-05
4.84E-05,9.974716821,-5.06E-06,-5.15E-06,4.80E-06,21.23520617,1.71E-05,-19.42433579,0,0,-1.62E-06,7.32244E-05
4.84E-05,9.974901285,-5.06E-06,-5.14E-06,4.80E-06,21.33495426,1.70E-05,-19.52408216,0,0,-1.57E-06,7.31841E-05
4.84E-05,9.975084855,-5.06E-06,-5.14E-06,4.80E-06,21.43470419,1.70E-05,-19.62383038,0,0,-1.52E-06,7.31435E-05
4.84E-05,9.975267531,-5.06E-06,-5.13E-06,4.80E-06,21.53445595,1.70E-05,-19.72358045,0,0,-1.48E-06,7.31023E-05
4.84E-05,9.975449313,-5.06E-06,-5.12E-06,4.80E-06,21.63420954,1.69E-05,-19.82333234,0,0,-1.43E-06,7.30605E-05
4.84E-05,9.975630202,-5.06E-06,-5.11E-06,4.80E-06,21.73396493,1.69E-05,-19.92308605,0,0,-1.39E-06,7.30186E-05
4.84E-05,9.975810199,-5.07E-06,-5.11E-06,4.79E-06,21.83372214,1.69E-05,-20.02284158,0,0,-1.34E-06,7.29759E-05
4.84E-05,9.975989305,-5.07E-06,-5.10E-06,4.79E-06,21.93348114,1.68E-05,-20.12259891,0,0,-1.30E-06,7.29331E-05
4.84E-05,9.976167518,-5.07E-06,-5.09E-06,4.79E-06,22.03324192,1.68E-05,-20.22235803,0,0,-1.26E-06,7.28899E-05
4.84E-05,9.976344838,-5.07E-06,-5.09E-06,4.79E-06,22.13300448,1.68E-05,-20.32211894,0,0,-1.22E-06,7.28462E-05
4.84E-05,9.976521263,-5.07E-06,-5.08E-06,4.79E-06,22.23276881,1.68E-05,-20.42188163,0,0,-1.18E-06,7.28025E-05
4.84E-05,9.976696795,-5.07E-06,-5.07E-06,4.79E-06,22.33253491,1.67E-05,-20.52164608,0,0,-1.14E-06,7.27582E-05
4.83E-05,9.976871437,-5.07E-06,-5.06E-06,4.79E-06,22.43230275,1.67E-05,-20.6214123,0,0,-1.10E-06,7.2714E-05
4.83E-05,9.977045188,-5.07E-06,-5.06E-06,4.79E-06,22.53207233,1.67E-05,-20.72118026,0,0,-1.06E-06,7.26694E-05
4.83E-05,9.977218048,-5.07E-06,-5.05E-06,4.79E-06,22.63184365,1.67E-05,-20.82094997,0,0,-1.02E-06,7.26246E-05
4.83E-05,9.977390016,-5.07E-06,-5.04E-06,4.79E-06,22.73161669,1.66E-05,-20.92072141,0,0,-9.87E-07,7.25798E-05
4.83E-05,9.977561093,-5.07E-06,-5.04E-06,4.79E-06,22.83139145,1.66E-05,-21.02049457,0,0,-9.51E-07,7.25346E-05
4.83E-05,9.97773128,-5.07E-06,-5.03E-06,4.79E-06,22.93116791,1.66E-05,-21.12026944,0,0,-9.16E-07,7.24896E-05
4.83E-05,9.977900578,-5.07E-06,-5.02E-06,4.79E-06,23.03094607,1.66E-05,-21.22004603,0,0,-8.81E-07,7.24442E-05
4.83E-05,9.978068988,-5.07E-06,-5.02E-06,4.79E-06,23.13072592,1.65E-05,-21.3198243,0,0,-8.47E-07,7.23988E-05
4.83E-05,9.978236511,-5.07E-06,-5.01E-06,4.78E-06,23.23050744,1.65E-05,-21.41960427,0,0,-8.13E-07,7.23535E-05
4.83E-05,9.978403146,-5.07E-06,-5.01E-06,4.78E-06,23.33029064,1.65E-05,-21.51938591,0,0,-7.81E-07,7.23079E-05
4.83E-05,9.978568894,-5.07E-06,-5.00E-06,4.78E-06,23.4300755,1.65E-05,-21.61916923,0,0,-7.48E-07,7.22626E-05
4.83E-05,9.978733756,-5.07E-06,-4.99E-06,4.78E-06,23.52986202,1.65E-05,-21.7189542,0,0,-7.17E-07,7.22169E-05
4.83E-05,9.978897734,-5.07E-06,-4.99E-06,4.78E-06,23.62965018,1.64E-05,-21.81874083,0,0,-6.86E-07,7.21714E-05
4.82E-05,9.979060829,-5.07E-06,-4.98E-06,4.78E-06,23.72943997,1.64E-05,-21.91852909,0,0,-6.56E-07,7.2126E-05
4.82E-05,9.979223042,-5.07E-06,-4.98E-06,4.78E-06,23.82923139,1.64E-05,-22.018319,0,0,-6.26E-07,7.20804E-05
4.82E-05,9.979384373,-5.07E-06,-4.97E-06,4.78E-06,23.92902443,1.64E-05,-22.11811053,0,0,-5.97E-07,7.20351E-05
4.82E-05,9.979544823,-5.08E-06,-4.96E-06,4.78E-06,24.02881908,1.64E-05,-22.21790367,0,0,-5.69E-07,7.19896E-05
4.82E-05,9.979704393,-5.08E-06,-4.96E-06,4.78E-06,24.12861532,1.63E-05,-22.31769843,0,0,-5.41E-07,7.19443E-05
4.82E-05,9.979863085,-5.08E-06,-4.95E-06,4.78E-06,24.22841316,1.63E-05,-22.41749478,0,0,-5.14E-07,7.18992E-05
4.82E-05,9.980020901,-5.08E-06,-4.95E-06,4.78E-06,24.32821258,1.63E-05,-22.51729272,0,0,-4.88E-07,7.18538E-05
4.82E-05,9.980177841,-5.08E-06,-4.94E-06,4.78E-06,24.42801358,1.63E-05,-22.61709225,0,0,-4.62E-07,7.18089E-05
4.82E-05,9.980333907,-5.08E-06,-4.94E-06,4.77E-06,24.52781613,1.63E-05,-22.71689335,0,0,-4.36E-07,7.17638E-05
4.82E-05,9.980489099,-5.08E-06,-4.93E-06,4.77E-06,24.62762025,1.63E-05,-22.81669601,0,0,-4.12E-07,7.1719E-05
4.82E-05,9.98064342,-5.08E-06,-4.92E-06,4.77E-06,24.72742591,1.63E-05,-22.91650022,0,0,-3.87E-07,7.16743E-05
4.82E-05,9.980796871,-5.08E-06,-4.92E-06,4.77E-06,24.82723312,1.62E-05,-23.01630599,0,0,-3.64E-07,7.16296E-05
4.81E-05,9.980949453,-5.08E-06,-4.91E-06,4.77E-06,24.92704185,1.62E-05,-23.11611329,0,0,-3.41E-07,7.15853E-05
4.81E-05,9.981101169,-5.08E-06,-4.91E-06,4.77E-06,25.0268521,1.62E-05,-23.21592212,0,0,-3.18E-07,7.15408E-05
4.81E-05,9.981252019,-5.08E-06,-4.90E-06,4.77E-06,25.12666387,1.62E-05,-23.31573247,0,0,-2.96E-07,7.14967E-05
4.81E-05,9.981402005,-5.08E-06,-4.90E-06,4.77E-06,25.22647714,1.62E-05,-23.41554433,0,0,-2.75E-07,7.14527E-05
4.81E-05,9.98155113,-5.08E-06,-4.89E-06,4.77E-06,25.32629191,1.62E-05,-23.5153577,0,0,-2.54E-07,7.14086E-05
4.81E-05,9.981699393,-5.08E-06,-4.89E-06,4.77E-06,25.42610816,1.62E-05,-23.61517256,0,0,-2.33E-07,7.13651E-05
4.81E-05,9.981846798,-5.08E-06,-4.88E-06,4.77E-06,25.52592589,1.62E-05,-23.71498891,0,0,-2.13E-07,7.13214E-05
4.81E-05,9.981993347,-5.08E-06,-4.88E-06,4.77E-06,25.62574509,1.61E-05,-23.81480673,0,0,-1.94E-07,7.12782E-05
4.81E-05,9.982139041,-5.08E-06,-4.87E-06,4.76E-06,25.72556576,1.61E-05,-23.91462603,0,0,-1.75E-07,7.1235E-05
4.81E-05,9.982283882,-5.08E-06,-4.87E-06,4.76E-06,25.82538787,1.61E-05,-24.01444678,0,0,-1.56E-07,7.1192E-05
4.81E-05,9.982427871,-5.08E-06,-4.87E-06,4.76E-06,25.92521143,1.61E-05,-24.11426899,0,0,-1.38E-07,7.11494E-05
4.81E-05,9.982571011,-5.08E-06,-4.86E-06,4.76E-06,26.02503643,1.61E-05,-24.21409263,0,0,-1.21E-07,7.11067E-05
4.80E-05,9.982713304,-5.08E-06,-4.86E-06,4.76E-06,26.12486285,1.61E-05,-24.31391772,0,0,-1.04E-07,7.10645E-05
4.80E-05,9.982854752,-5.08E-06,-4.85E-06,4.76E-06,26.22469069,1.61E-05,-24.41374423,0,0,-8.73E-08,7.10223E-05
4.80E-05,9.982995358,-5.08E-06,-4.85E-06,4.76E-06,26.32451994,1.61E-05,-24.51357216,0,0,-7.13E-08,7.09804E-05
4.80E-05,9.983135122,-5.09E-06,-4.84E-06,4.76E-06,26.42435059,1.61E-05,-24.6134015,0,0,-5.56E-08,7.09389E-05
4.80E-05,9.983274047,-5.09E-06,-4.84E-06,4.76E-06,26.52418264,1.61E-05,-24.71323223,0,0,-4.04E-08,7.08973E-05
4.80E-05,9.983412136,-5.09E-06,-4.84E-06,4.76E-06,26.62401607,1.61E-05,-24.81306437,0,0,-2.57E-08,7.08563E-05
4.80E-05,9.98354939,-5.09E-06,-4.83E-06,4.76E-06,26.72385088,1.60E-05,-24.91289788,0,0,-1.14E-08,7.08153E-05
4.80E-05,9.983685813,-5.09E-06,-4.83E-06,4.76E-06,26.82368706,1.60E-05,-25.01273277,0,0,0,7.07744E-05
4.80E-05,9.983821405,-5.09E-06,-4.82E-06,4.76E-06,26.92352459,1.60E-05,-25.11256903,0,0,1.59E-08,7.0734E-05
4.80E-05,9.98395617,-5.09E-06,-4.82E-06,4.75E-06,27.02336348,1.60E-05,-25.21240665,0,0,2.90E-08,7.06936E-05
4.80E-05,9.98409011,-5.09E-06,-4.82E-06,4.75E-06,27.12320371,1.60E-05,-25.31224562,0,0,4.16E-08,7.0654E-05
4.80E-05,9.984223226,-5.09E-06,-4.81E-06,4.75E-06,27.22304528,1.60E-05,-25.41208594,0,0,5.39E-08,7.06143E-05
4.79E-05,9.984355522,-5.09E-06,-4.81E-06,4.75E-06,27.32288818,1.60E-05,-25.51192759,0,0,6.57E-08,7.0575E-05
4.79E-05,9.984487,-5.09E-06,-4.80E-06,4.75E-06,27.42273239,1.60E-05,-25.61177056,0,0,7.71E-08,7.05361E-05
4.79E-05,9.984617663,-5.09E-06,-4.80E-06,4.75E-06,27.52257791,1.60E-05,-25.71161485,0,0,8.82E-08,7.04972E-05
4.79E-05,9.984747512,-5.09E-06,-4.80E-06,4.75E-06,27.62242474,1.60E-05,-25.81146046,0,0,9.89E-08,7.0459E-05
4.79E-05,9.98487655,-5.09E-06,-4.79E-06,4.75E-06,27.72227286,1.60E-05,-25.91130736,0,0,1.09E-07,7.04208E-05
4.79E-05,9.985004781,-5.09E-06,-4.79E-06,4.75E-06,27.82212227,1.60E-05,-26.01115556,0,0,1.19E-07,7.0383E-05
4.79E-05,9.985132205,-5.09E-06,-4.79E-06,4.75E-06,27.92197295,1.60E-05,-26.11100504,0,0,1.29E-07,7.03457E-05
4.79E-05,9.985258827,-5.09E-06,-4.78E-06,4.75E-06,28.02182491,1.60E-05,-26.21085581,0,0,1.38E-07,7.03083E-05
4.79E-05,9.985384648,-5.09E-06,-4.78E-06,4.75E-06,28.12167813,1.60E-05,-26.31070784,0,0,1.47E-07,7.02717E-05
4.79E-05,9.985509671,-5.09E-06,-4.78E-06,4.75E-06,28.2215326,1.60E-05,-26.41056113,0,0,1.55E-07,7.0235E-05
4.79E-05,9.985633899,-5.09E-06,-4.77E-06,4.75E-06,28.32138832,1.60E-05,-26.51041568,0,0,1.64E-07,7.01988E-05
4.79E-05,9.985757334,-5.09E-06,-4.77E-06,4.74E-06,28.42124527,1.60E-05,-26.61027147,0,0,1.71E-07,7.01631E-05
4.79E-05,9.985879979,-5.09E-06,-4.77E-06,4.74E-06,28.52110346,1.60E-05,-26.7101285,0,0,1.79E-07,7.01274E-05
4.78E-05,9.986001837,-5.09E-06,-4.77E-06,4.74E-06,28.62096287,1.60E-05,-26.80998676,0,0,1.86E-07,7.00924E-05
4.78E-05,9.98612291,-5.09E-06,-4.76E-06,4.74E-06,28.7208235,1.60E-05,-26.90984624,0,0,1.93E-07,7.00574E-05
4.78E-05,9.986243202,-5.09E-06,-4.76E-06,4.74E-06,28.82068533,1.60E-05,-27.00970694,0,0,2.00E-07,7.00229E-05
4.78E-05,9.986362714,-5.09E-06,-4.76E-06,4.74E-06,28.92054836,1.60E-05,-27.10956884,0,0,2.06E-07,6.99888E-05
4.78E-05,9.98648145,-5.09E-06,-4.75E-06,4.74E-06,29.02041258,1.60E-05,-27.20943194,0,0,2.12E-07,6.99548E-05
4.78E-05,9.986599412,-5.10E-06,-4.75E-06,4.74E-06,29.12027798,1.60E-05,-27.30929623,0,0,2.18E-07,6.99216E-05
4.78E-05,9.986716603,-5.10E-06,-4.75E-06,4.74E-06,29.22014456,1.60E-05,-27.4091617,0,0,2.23E-07,6.98883E-05
4.78E-05,9.986833027,-5.10E-06,-4.75E-06,4.74E-06,29.32001231,1.60E-05,-27.50902835,0,0,2.28E-07,6.98556E-05
4.78E-05,9.986948685,-5.10E-06,-4.74E-06,4.74E-06,29.41988122,1.60E-05,-27.60889617,0,0,2.33E-07,6.98232E-05
4.78E-05,9.98706358,-5.10E-06,-4.74E-06,4.74E-06,29.51975128,1.60E-05,-27.70876515,0,0,2.38E-07,6.9791E-05
4.78E-05,9.987177717,-5.10E-06,-4.74E-06,4.74E-06,29.61962249,1.60E-05,-27.80863528,0,0,2.42E-07,6.97596E-05
4.78E-05,9.987291096,-5.10E-06,-4.74E-06,4.74E-06,29.71949484,1.60E-05,-27.90850655,0,0,2.46E-07,6.9728E-05
4.78E-05,9.987403722,-5.10E-06,-4.73E-06,4.74E-06,29.81936831,1.60E-05,-28.00837896,0,0,2.50E-07,6.96972E-05
4.78E-05,9.987515597,-5.10E-06,-4.73E-06,4.73E-06,29.91924291,1.60E-05,-28.1082525,0,0,2.54E-07,6.96666E-05
4.78E-05,9.987626723,-5.10E-06,-4.73E-06,4.73E-06,30.01911862,1.60E-05,-28.20812716,0,0,2.57E-07,6.96362E-05
4.77E-05,9.987737105,-5.10E-06,-4.73E-06,4.73E-06,30.11899544,1.60E-05,-28.30800294,0,0,2.60E-07,6.96066E-05
4.77E-05,9.987846745,-5.10E-06,-4.73E-06,4.73E-06,30.21887336,1.60E-05,-28.40787982,0,0,2.63E-07,6.95769E-05
4.77E-05,9.987955645,-5.10E-06,-4.72E-06,4.73E-06,30.31875237,1.60E-05,-28.5077578,0,0,2.65E-07,6.95479E-05
4.77E-05,9.988063809,-5.10E-06,-4.72E-06,4.73E-06,30.41863247,1.60E-05,-28.60763688,0,0,2.68E-07,6.95191E-05
4.77E-05,9.988171239,-5.10E-06,-4.72E-06,4.73E-06,30.51851365,1.60E-05,-28.70751704,0,0,2.70E-07,6.94906E-05
4.77E-05,9.988277939,-5.10E-06,-4.72E-06,4.73E-06,30.61839589,1.60E-05,-28.80739827,0,0,2.72E-07,6.94628E-05
4.77E-05,9.988383912,-5.10E-06,-4.72E-06,4.73E-06,30.7182792,1.60E-05,-28.90728058,0,0,2.74E-07,6.94349E-05
4.77E-05,9.98848916,-5.10E-06,-4.71E-06,4.73E-06,30.81816357,1.60E-05,-29.00716395,0,0,2.75E-07,6.94078E-05
4.77E-05,9.988593687,-5.10E-06,-4.71E-06,4.73E-06,30.91804898,1.60E-05,-29.10704838,0,0,2.77E-07,6.93808E-05
4.77E-05,9.988697496,-5.10E-06,-4.71E-06,4.73E-06,31.01793544,1.60E-05,-29.20693385,0,0,2.78E-07,6.93541E-05
4.77E-05,9.988800589,-5.10E-06,-4.71E-06,4.73E-06,31.11782293,1.60E-05,-29.30682036,0,0,2.79E-07,6.93281E-05
4.77E-05,9.988902969,-5.10E-06,-4.71E-06,4.73E-06,31.21771145,1.60E-05,-29.40670791,0,0,2.80E-07,6.9302E-05
4.77E-05,9.989004641,-5.10E-06,-4.71E-06,4.73E-06,31.31760099,1.60E-05,-29.50659649,0,0,2.80E-07,6.92768E-05
4.77E-05,9.989105605,-5.10E-06,-4.70E-06,4.73E-06,31.41749154,1.60E-05,-29.60648608,0,0,2.81E-07,6.92516E-05
4.77E-05,9.989205867,-5.10E-06,-4.70E-06,4.73E-06,31.5173831,1.60E-05,-29.70637669,0,0,2.81E-07,6.92268E-05
4.77E-05,9.989305428,-5.10E-06,-4.70E-06,4.73E-06,31.61727566,1.60E-05,-29.8062683,0,0,2.81E-07,6.92025E-05
4.77E-05,9.989404293,-5.10E-06,-4.70E-06,4.73E-06,31.7171692,1.60E-05,-29.90616092,0,0,2.81E-07,6.91782E-05
4.77E-05,9.989502463,-5.10E-06,-4.70E-06,4.72E-06,31.81706374,1.60E-05,-30.00605452,0,0,2.81E-07,6.91548E-05
4.76E-05,9.989599942,-5.10E-06,-4.70E-06,4.72E-06,31.91695925,1.60E-05,-30.10594911,0,0,2.80E-07,6.91313E-05
4.76E-05,9.989696733,-5.10E-06,-4.69E-06,4.72E-06,32.01685574,1.60E-05,-30.20584467,0,0,2.80E-07,6.91083E-05
4.76E-05,9.989792839,-5.10E-06,-4.69E-06,4.72E-06,32.11675318,1.60E-05,-30.30574121,0,0,2.79E-07,6.90858E-05
4.76E-05,9.989888264,-5.10E-06,-4.69E-06,4.72E-06,32.21665159,1.60E-05,-30.40563871,0,0,2.78E-07,6.90633E-05
4.76E-05,9.989983009,-5.10E-06,-4.69E-06,4.72E-06,32.31655095,1.60E-05,-30.50553717,0,0,2.77E-07,6.90416E-05
4.76E-05,9.99007708,-5.10E-06,-4.69E-06,4.72E-06,32.41645125,1.60E-05,-30.60543658,0,0,2.76E-07,6.90198E-05
4.76E-05,9.990170477,-5.10E-06,-4.69E-06,4.72E-06,32.51635249,1.60E-05,-30.70533693,0,0,2.75E-07,6.89986E-05
4.76E-05,9.990263205,-5.10E-06,-4.69E-06,4.72E-06,32.61625465,1.60E-05,-30.80523822,0,0,2.73E-07,6.89778E-05
4.76E-05,9.990355267,-5.10E-06,-4.69E-06,4.72E-06,32.71615775,1.60E-05,-30.90514044,0,0,2.72E-07,6.89569E-05
4.76E-05,9.990446666,-5.10E-06,-4.69E-06,4.72E-06,32.81606176,1.60E-05,-31.00504358,0,0,2.70E-07,6.8937E-05
4.76E-05,9.990537405,-5.10E-06,-4.68E-06,4.72E-06,32.91596668,1.60E-05,-31.10494764,0,0,2.68E-07,6.89168E-05
4.76E-05,9.990627487,-5.11E-06,-4.68E-06,4.72E-06,33.0158725,1.60E-05,-31.20485261,0,0,2.66E-07,6.88973E-05
4.76E-05,9.990716915,-5.11E-06,-4.68E-06,4.72E-06,33.11577923,1.60E-05,-31.30475848,0,0,2.64E-07,6.88782E-05
4.76E-05,9.990805692,-5.11E-06,-4.68E-06,4.72E-06,33.21568684,1.61E-05,-31.40466525,0,0,2.62E-07,6.8859E-05
4.76E-05,9.990893822,-5.11E-06,-4.68E-06,4.72E-06,33.31559534,1.61E-05,-31.50457291,0,0,2.60E-07,6.88407E-05
4.76E-05,9.990981307,-5.11E-06,-4.68E-06,4.72E-06,33.41550471,1.61E-05,-31.60448146,0,0,2.58E-07,6.88222E-05
4.76E-05,9.991068151,-5.11E-06,-4.68E-06,4.72E-06,33.51541496,1.61E-05,-31.70439088,0,0,2.55E-07,6.88044E-05
4.76E-05,9.991154357,-5.11E-06,-4.68E-06,4.72E-06,33.61532608,1.61E-05,-31.80430117,0,0,2.53E-07,6.87868E-05
4.76E-05,9.991239928,-5.11E-06,-4.68E-06,4.72E-06,33.71523805,1.61E-05,-31.90421233,0,0,2.50E-07,6.87693E-05
4.76E-05,9.991324867,-5.11E-06,-4.68E-06,4.72E-06,33.81515087,1.61E-05,-32.00412435,0,0,2.47E-07,6.87525E-05
4.76E-05,9.991409177,-5.11E-06,-4.68E-06,4.72E-06,33.91506454,1.61E-05,-32.10403722,0,0,2.45E-07,6.87356E-05
4.76E-05,9.991492861,-5.11E-06,-4.67E-06,4.72E-06,34.01497905,1.61E-05,-32.20395093,0,0,2.42E-07,6.87194E-05
