Gyro.gyro_X,Gyro.gyro_Y,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering,driver_demands.throttle
259.9581971,192.6271928,-0.08236299,15.0005183,-0.011714973,0.417596252,-0.010027186,0.002299556,-0.631077775,10.38801324
260.0956968,192.6871598,-0.082363039,15.00051916,-0.011714875,0.416096086,-0.01002221,0.002371488,-0.630669016,10.38798624
260.2332864,192.7469205,-0.082362359,15.00052011,-0.011714772,0.414595925,-0.010014053,0.002296105,-0.631105184,10.38796044
260.3709655,192.8064747,-0.082361434,15.00052094,-0.011714683,0.413095777,-0.010005909,0.002317101,-0.63090882,10.38793243
260.5087338,192.8658223,-0.082361506,15.00052176,-0.011714612,0.411595637,-0.009997791,0.002316463,-0.630973114,10.38790721
260.6465909,192.9249632,-0.082361625,15.00052257,-0.011714559,0.410095502,-0.00999108,0.002287375,-0.631091332,10.38788163
260.7845367,192.9838972,-0.082362548,15.00052332,-0.011714539,0.408595369,-0.009985123,0.00235833,-0.630676885,10.38785634
260.9225707,193.0426242,-0.082362516,15.00052418,-0.011714523,0.407095236,-0.009987217,0.00228353,-0.631110567,10.38783216
261.0606926,193.1011441,-0.082361995,15.00052492,-0.011714525,0.40559511,-0.009990012,0.002305185,-0.63091337,10.3878056
261.1989022,193.1594567,-0.082362265,15.00052566,-0.011714538,0.404094988,-0.009994147,0.002305872,-0.630979962,10.38778169
261.3371991,193.2175619,-0.082362443,15.0005264,-0.011714558,0.402594867,-0.009998307,0.002277914,-0.63110527,10.38775731
261.475583,193.2754596,-0.082363383,15.00052707,-0.011714596,0.401094744,-0.010002463,0.002349978,-0.630698947,10.38773318
261.6140537,193.3331496,-0.082363421,15.00052784,-0.011714624,0.399594617,-0.010005134,0.00227581,-0.631143024,10.38771021
261.7526107,193.3906319,-0.082363099,15.00052849,-0.011714657,0.398094492,-0.010005726,0.00229767,-0.630954822,10.38768501
261.8912538,193.4479062,-0.082363733,15.00052912,-0.011714693,0.396594365,-0.010002346,0.002298283,-0.631025905,10.38766264
262.0299827,193.5049725,-0.082364422,15.00052974,-0.011714731,0.395094233,-0.009997971,0.002269915,-0.631150849,10.38764001
262.168797,193.5618306,-0.082365943,15.0005303,-0.011714786,0.393594091,-0.009993123,0.002341496,-0.6307392,10.38761778
262.3076965,193.6184804,-0.082366527,15.00053095,-0.011714833,0.392093937,-0.009988311,0.002267363,-0.631170301,10.38759677
262.4466809,193.6749217,-0.082366585,15.00053149,-0.011714886,0.390593778,-0.009984307,0.002289356,-0.630967585,10.38757345
262.5857497,193.7311545,-0.082367319,15.00053204,-0.01171494,0.389093611,-0.00998184,0.002290812,-0.631020663,10.38755275
262.7249028,193.7871786,-0.082367746,15.00053259,-0.011714993,0.387593435,-0.00998559,0.00226362,-0.631131316,10.38753146
262.8641397,193.8429938,-0.082368629,15.0005331,-0.011715052,0.386093248,-0.009992323,0.00233662,-0.630705852,10.38751014
263.0034603,193.8986002,-0.082368242,15.00053372,-0.01171509,0.384593052,-0.010001328,0.002264119,-0.631134208,10.38748964
263.1428641,193.9539974,-0.082367113,15.00053425,-0.011715117,0.383092856,-0.010010347,0.002287278,-0.630932508,10.38746647
263.2823508,194.0091855,-0.08236661,15.00053478,-0.011715128,0.381592658,-0.010019389,0.002289537,-0.630993176,10.3874457
263.4219202,194.0641642,-0.08236592,15.00053531,-0.011715123,0.380092459,-0.010026366,0.00226192,-0.631115955,10.38742429
263.5615719,194.1189336,-0.082365955,15.00053579,-0.011715117,0.378592258,-0.010032221,0.002333983,-0.630703734,10.38740297
263.7013056,194.1734933,-0.082365093,15.00053636,-0.011715087,0.377092055,-0.01002605,0.002259245,-0.631144968,10.38738272
263.8411211,194.2278434,-0.0823639,15.00053682,-0.011715053,0.375591857,-0.010018848,0.002279802,-0.630954182,10.38736015
263.9810179,194.2819837,-0.08236372,15.00053727,-0.011715018,0.374091661,-0.010009695,0.002279286,-0.631019458,10.38734036
264.1209957,194.335914,-0.082363646,15.00053772,-0.011714986,0.372591465,-0.010000566,0.002249118,-0.631143057,10.38732025
264.2610544,194.3896343,-0.082364459,15.00053809,-0.011714976,0.371091266,-0.009991473,0.002318847,-0.630727397,10.38730046
264.4011934,194.4431444,-0.082364394,15.00053858,-0.011714963,0.369591063,-0.009984238,0.002243474,-0.631161641,10.38728185
264.5414126,194.4964442,-0.082363885,15.00053895,-0.011714965,0.368090861,-0.009979536,0.002263776,-0.630963138,10.3872609
264.6817116,194.5495336,-0.08236418,15.00053932,-0.011714979,0.366590659,-0.00997963,0.002264234,-0.63101863,10.3872426
264.8220901,194.6024125,-0.082364318,15.0005397,-0.011715002,0.365090455,-0.009980974,0.002235556,-0.631134826,10.38722379
264.9625478,194.6550807,-0.082365065,15.00054002,-0.011715043,0.363590246,-0.009982909,0.002307105,-0.630711326,10.38720504
265.1030843,194.7075382,-0.082364689,15.00054046,-0.011715074,0.362090033,-0.00998488,0.002234054,-0.631141618,10.38718724
265.2436993,194.7597847,-0.082363681,15.0005408,-0.011715105,0.360589824,-0.009987033,0.002256409,-0.630940134,10.38716688
265.3843926,194.8118202,-0.08236337,15.00054114,-0.01171513,0.359089617,-0.009989526,0.002258934,-0.630993544,10.387149
265.5251638,194.8636447,-0.082362867,15.00054149,-0.011715145,0.357589411,-0.009993349,0.002231866,-0.631110569,10.38713049
265.6660126,194.9152578,-0.082363011,15.00054179,-0.011715162,0.356089205,-0.009997806,0.002304887,-0.630687905,10.387112
265.8069386,194.9666597,-0.082362124,15.00054221,-0.011715153,0.354588999,-0.010002768,0.002232936,-0.631122663,10.38709444
265.9479416,195.01785,-0.082360747,15.00054251,-0.011715135,0.353088803,-0.010007744,0.00225595,-0.630926532,10.38707435
266.0890213,195.0688288,-0.082360249,15.00054282,-0.011715105,0.351588612,-0.010012745,0.002258829,-0.630985767,10.38705684
266.2301773,195.1195959,-0.08235976,15.00054313,-0.011715067,0.350088426,-0.010016516,0.002231323,-0.63111011,10.38703882
266.3714092,195.1701512,-0.082360117,15.00054338,-0.011715036,0.348588243,-0.01001961,0.00230361,-0.630693845,10.38702097
266.5127169,195.2204945,-0.082359631,15.00054374,-0.011714991,0.347088061,-0.010015537,0.002230297,-0.631134615,10.38700423
266.6540999,195.2706258,-0.082358808,15.00054398,-0.01171495,0.345587888,-0.01001085,0.002251684,-0.630943442,10.38698514
266.795558,195.3205449,-0.082358972,15.00054421,-0.011714915,0.34408772,-0.010005007,0.002252952,-0.631004092,10.38696877
266.9370908,195.3702518,-0.082359189,15.00054445,-0.011714887,0.342587554,-0.00999919,0.002223944,-0.631128863,10.38695204
267.078698,195.4197463,-0.082360231,15.00054462,-0.011714881,0.341087387,-0.009993413,0.002294879,-0.630710502,10.38693553
267.2203793,195.4690283,-0.082360345,15.0005449,-0.011714873,0.339587218,-0.009989607,0.002221365,-0.631148925,10.38692015
267.3621344,195.5180977,-0.082359993,15.00054507,-0.011714877,0.338087052,-0.009988513,0.002242706,-0.63095543,10.38690236
267.5039629,195.5669544,-0.082360479,15.00054524,-0.011714889,0.336586888,-0.009992507,0.002244737,-0.631013133,10.38688723
267.6458646,195.6155983,-0.082360867,15.00054542,-0.011714907,0.335086722,-0.009997836,0.002216547,-0.631137768,10.38687163
267.787839,195.6640292,-0.08236195,15.00054554,-0.011714943,0.333586551,-0.010003789,0.002288402,-0.630719084,10.38685615
267.929886,195.7122471,-0.082362017,15.00054577,-0.011714969,0.332086375,-0.010009779,0.002215605,-0.631160897,10.38684173
268.0720052,195.7602519,-0.08236158,15.00054588,-0.011714997,0.330586202,-0.010014929,0.002237129,-0.63097082,10.38682486
268.2141962,195.8080433,-0.082361998,15.000546,-0.011715026,0.329086026,-0.010018503,0.002238869,-0.631030741,10.38681066
268.3564588,195.8556215,-0.082362361,15.00054612,-0.011715053,0.327585846,-0.010015485,0.002209541,-0.631156551,10.38679603
268.4987926,195.9029861,-0.082363466,15.00054618,-0.011715092,0.326085659,-0.010009352,0.002279941,-0.630736611,10.38678158
268.6411972,195.9501371,-0.08236358,15.00054635,-0.011715117,0.324585465,-0.01000089,0.002205653,-0.631172303,10.38676823
268.7836725,195.9970745,-0.082363161,15.00054641,-0.011715143,0.323085269,-0.00999244,0.002225744,-0.630974166,10.38675243
268.926218,196.0437981,-0.0823635,15.00054647,-0.011715167,0.321585071,-0.009984016,0.002226676,-0.631020777,10.38673923
269.0688334,196.0903077,-0.082363617,15.00054655,-0.011715185,0.320084867,-0.009977656,0.002197339,-0.631133876,10.38672544
269.2115185,196.1366034,-0.082364254,15.00054659,-0.011715211,0.318584658,-0.009972442,0.00226821,-0.63069981,10.38671158
269.3542728,196.1826849,-0.082363659,15.00054675,-0.011715214,0.317084444,-0.00997891,0.002195944,-0.63112727,10.38669852
269.4970962,196.2285523,-0.082362325,15.00054682,-0.011715207,0.315584235,-0.009986412,0.002218038,-0.630924146,10.3866827
269.6399881,196.2742053,-0.082361627,15.0005469,-0.011715187,0.314084029,-0.009995842,0.002221454,-0.630971672,10.3866692
269.7829484,196.319644,-0.0823607,15.000547,-0.011715151,0.312583828,-0.010005298,0.002193976,-0.631093049,10.38665496
269.9259767,196.3648681,-0.082360427,15.00054705,-0.011715113,0.31108363,-0.010014721,0.002266473,-0.630670017,10.3866406
270.0690727,196.4098776,-0.082359187,15.00054721,-0.011715049,0.309583436,-0.010021405,0.002194458,-0.631113463,10.38662716
270.2122361,196.4546724,-0.082357572,15.00054726,-0.011714978,0.308083255,-0.010024203,0.002216068,-0.630925821,10.38661121
270.3554664,196.4992524,-0.082357012,15.0005473,-0.011714903,0.306583083,-0.010019767,0.002218146,-0.630985636,10.38659796
270.4987635,196.5436174,-0.082356622,15.00054735,-0.011714829,0.305082918,-0.010013472,0.002188655,-0.631114891,10.38658436
270.642127,196.5877675,-0.082357199,15.00054733,-0.011714775,0.303582757,-0.010006314,0.002258919,-0.630695202,10.38657101
270.7855566,196.6317024,-0.082356991,15.00054742,-0.011714719,0.302082598,-0.009999194,0.00218516,-0.631134348,10.38655888
270.9290519,196.6754221,-0.08235643,15.0005474,-0.011714679,0.300582448,-0.009992642,0.002205259,-0.630940642,10.38654439
271.0726126,196.7189265,-0.082356796,15.00054737,-0.011714653,0.299082301,-0.009987144,0.002206772,-0.630990225,10.3865326
271.2162384,196.7622155,-0.082357084,15.00054737,-0.011714641,0.297582157,-0.009985955,0.002177381,-0.631111556,10.38652033
271.359929,196.805289,-0.082358031,15.0005473,-0.011714653,0.296082013,-0.009986789,0.002248148,-0.630683424,10.38650809
271.5036841,196.8481469,-0.082357883,15.00054736,-0.01171466,0.294581867,-0.009989183,0.002175792,-0.631122226,10.38649679
271.6475033,196.890789,-0.082357138,15.00054732,-0.011714673,0.293081728,-0.009991589,0.00219716,-0.630930619,10.38648289
271.7913863,196.9332154,-0.082357191,15.00054727,-0.011714686,0.291581592,-0.00999402,0.002200206,-0.630986488,10.38647152
271.9353328,196.9754259,-0.082357161,15.00054724,-0.011714696,0.290081458,-0.009996409,0.002171918,-0.631117238,10.38645963
272.0793424,197.0174204,-0.082357896,15.00054715,-0.011714715,0.288581323,-0.009998773,0.002243661,-0.630698595,10.38644783
272.2234149,197.0591988,-0.082357725,15.00054717,-0.011714719,0.287081185,-0.010000793,0.002172011,-0.631145972,10.38643715
272.3675499,197.100761,-0.082357176,15.00054707,-0.011714722,0.285581052,-0.010002792,0.002193748,-0.630960846,10.38642407
272.5117471,197.142107,-0.082357627,15.00054696,-0.011714725,0.284080919,-0.010004755,0.002197061,-0.631017382,10.38641376
272.6560061,197.1832366,-0.082358125,15.00054687,-0.011714729,0.282580783,-0.010006743,0.002168586,-0.631145541,10.38640311
272.8003267,197.2241498,-0.082359419,15.00054671,-0.01171475,0.281080642,-0.010008728,0.002240007,-0.630720463,10.38639264
272.9447085,197.2648463,-0.082359728,15.00054666,-0.011714762,0.279580492,-0.010009905,0.002167848,-0.631159109,10.38638328
273.0891512,197.3053263,-0.082359487,15.00054651,-0.011714781,0.278080343,-0.010009898,0.002188782,-0.630965118,10.38637142
273.2336544,197.3455895,-0.082360015,15.00054637,-0.011714803,0.27658019,-0.010007707,0.002191263,-0.63101194,10.38636213
273.3782179,197.3856359,-0.082360338,15.00054624,-0.011714824,0.275080032,-0.010004965,0.002161734,-0.631133932,10.38635227
273.5228413,197.4254653,-0.082361222,15.00054606,-0.011714858,0.273579868,-0.01000197,0.002232084,-0.630703099,10.38634233
273.6675243,197.4650778,-0.082360942,15.00054601,-0.011714875,0.272079697,-0.009999012,0.002159278,-0.631141383,10.38633328
273.8122665,197.5044732,-0.082360013,15.00054585,-0.011714888,0.270579528,-0.009996402,0.002179564,-0.630948401,10.38632158
273.9570677,197.5436514,-0.082359848,15.0005457,-0.011714893,0.26907936,-0.009994433,0.002181905,-0.630997604,10.38631236
274.1019275,197.5826123,-0.082359548,15.00054557,-0.01171489,0.267579191,-0.009995069,0.002152394,-0.631124512,10.38630256
274.2468456,197.6213559,-0.082359945,15.00054538,-0.011714891,0.266079019,-0.009996919,0.002222923,-0.630698376,10.38629274
274.3918216,197.659882,-0.082359355,15.00054531,-0.011714873,0.264578845,-0.009999718,0.002150668,-0.631143354,10.38628392
274.5368552,197.6981906,-0.082358311,15.00054513,-0.011714852,0.263078676,-0.010002531,0.002171268,-0.630957226,10.38627258
274.6819462,197.7362816,-0.082358236,15.00054495,-0.01171483,0.26157851,-0.010005369,0.002173999,-0.631012331,10.38626389
274.8270941,197.7741548,-0.082358214,15.00054477,-0.011714807,0.260078344,-0.010007229,0.002144384,-0.631145228,10.3862548
274.9722987,197.8118103,-0.082359043,15.00054454,-0.011714802,0.258578174,-0.01000853,0.002214659,-0.630723283,10.38624586
275.1175596,197.8492479,-0.082358996,15.00054441,-0.011714791,0.257078001,-0.010004195,0.002141901,-0.631169957,10.38623807
275.2628766,197.8864676,-0.082358549,15.00054417,-0.011714791,0.255577831,-0.009999369,0.002161827,-0.630983619,10.38622787
275.4082491,197.9234692,-0.082359056,15.00054393,-0.011714802,0.254077659,-0.009993641,0.00216407,-0.631033457,10.38622041
275.5536771,197.9602527,-0.082359526,15.0005437,-0.011714822,0.252577483,-0.009987939,0.002134162,-0.63115893,10.38621255
275.69916,197.9968179,-0.082360679,15.00054342,-0.011714863,0.251077301,-0.009982297,0.002204335,-0.630726436,10.38620474
275.8446976,198.0331649,-0.082360727,15.00054326,-0.011714898,0.249577111,-0.009979054,0.002132619,-0.631162315,10.38619793
275.9902896,198.0692935,-0.082360112,15.000543,-0.011714938,0.248076923,-0.00997919,0.002153731,-0.630965947,10.38618849
276.1359357,198.1052036,-0.082360192,15.00054276,-0.011714975,0.246576733,-0.009985513,0.002157929,-0.631006706,10.3861815
276.2816354,198.1408952,-0.08236001,15.00054253,-0.011715006,0.245076541,-0.00999348,0.002129906,-0.631128451,10.38617383
276.4273885,198.1763682,-0.082360365,15.00054226,-0.011715041,0.243576346,-0.010002197,0.002201998,-0.630693711,10.38616598
276.5731947,198.2116225,-0.082359564,15.00054212,-0.011715049,0.242076149,-0.010010951,0.002131653,-0.631135012,10.38615895
276.7190535,198.246658,-0.082358166,15.00054188,-0.011715046,0.240575958,-0.010018691,0.00215343,-0.630945501,10.3861492
276.8649648,198.2814746,-0.082357639,15.00054164,-0.011715029,0.239075773,-0.010024582,0.002157509,-0.630994433,10.38614196
277.0109281,198.3160724,-0.082357101,15.00054141,-0.011714999,0.23757559,-0.010022614,0.002128186,-0.631124934,10.38613419
277.1569432,198.3504511,-0.082357382,15.00054113,-0.011714973,0.23607541,-0.010017012,0.002198511,-0.630697626,10.38612644
277.3030097,198.3846108,-0.082356783,15.00054096,-0.011714929,0.234575229,-0.010008671,0.002126027,-0.631142973,10.38611975
277.4491273,198.4185512,-0.082355805,15.00054069,-0.011714886,0.233075058,-0.010000342,0.002145666,-0.630955908,10.38611058
277.5952956,198.4522725,-0.08235584,15.00054041,-0.011714845,0.231574891,-0.009992039,0.002148116,-0.631002615,10.38610408
277.7415143,198.4857744,-0.082355906,15.00054015,-0.011714809,0.230074727,-0.009985522,0.002117945,-0.631130144,10.38609715
277.8877831,198.519057,-0.08235674,15.00053983,-0.011714792,0.228574563,-0.009980034,0.002187889,-0.630697564,10.38609025
278.0341017,198.55212,-0.082356571,15.00053964,-0.01171477,0.227074398,-0.009984495,0.002116573,-0.631138489,10.38608437
278.1804697,198.5849636,-0.082355859,15.00053934,-0.011714756,0.22557424,-0.009989857,0.002137418,-0.630947462,10.38607587
278.3268868,198.6175875,-0.082355987,15.00053905,-0.011714747,0.224074085,-0.009996858,0.002141636,-0.630990445,10.38606992
278.4733527,198.6499918,-0.082355989,15.00053877,-0.011714741,0.222573933,-0.010003885,0.002112806,-0.631116861,10.3860634
278.619867,198.6821762,-0.082356641,15.00053845,-0.011714749,0.221073781,-0.010010876,0.002183952,-0.630682954,10.38605679
278.7664295,198.7141409,-0.08235622,15.00053826,-0.011714742,0.219573629,-0.010015727,0.00211288,-0.631125527,10.3860511
278.9130397,198.7458856,-0.082355236,15.00053796,-0.011714734,0.218073484,-0.010017466,0.002133366,-0.630936671,10.38604277
279.0596974,198.7774104,-0.082355127,15.00053766,-0.011714721,0.216573345,-0.010013559,0.002136637,-0.630981665,10.38603697
279.2064022,198.8087152,-0.08235496,15.00053738,-0.011714703,0.215073209,-0.010008181,0.002106334,-0.631111692,10.38603064
279.3531538,198.8397998,-0.082355533,15.00053705,-0.011714694,0.213573074,-0.010002138,0.002175855,-0.630680643,10.38602426
279.4999518,198.8706643,-0.082355135,15.00053684,-0.011714667,0.212072939,-0.009996133,0.002103644,-0.631127683,10.38601889
279.646796,198.9013085,-0.082354279,15.00053652,-0.011714639,0.210572812,-0.009990712,0.002123165,-0.630943457,10.38601095
279.793686,198.9317323,-0.082354402,15.0005362,-0.011714611,0.20907269,-0.009986351,0.00212629,-0.630992201,10.38600565
279.9406215,198.9619358,-0.082354557,15.0005359,-0.011714584,0.207572569,-0.00998639,0.002096369,-0.631127122,10.38599991
280.0876021,198.9919189,-0.082355527,15.00053553,-0.011714573,0.206072448,-0.009988451,0.002166602,-0.630699778,10.38599423
280.2346275,199.0216814,-0.082355583,15.00053529,-0.011714554,0.204572323,-0.009992082,0.002095789,-0.631151559,10.38598965
280.3816974,199.0512233,-0.082355218,15.00053493,-0.011714544,0.203072203,-0.009995726,0.002116502,-0.630971719,10.38598259
280.5288114,199.0805446,-0.082355855,15.00053456,-0.011714542,0.201572083,-0.009999394,0.002120944,-0.631023315,10.38597825
280.6759693,199.1096451,-0.082356529,15.00053421,-0.01171455,0.20007196,-0.010002702,0.00209176,-0.631160572,10.38597357
280.8231707,199.1385248,-0.082357995,15.0005338,-0.011714581,0.19857183,-0.010005798,0.002162531,-0.630733401,10.38596899
280.9704152,199.1671837,-0.082358495,15.0005335,-0.011714609,0.197071692,-0.010006773,0.002091795,-0.631182096,10.38596556
281.1177025,199.1956217,-0.082358482,15.00053309,-0.011714648,0.195571551,-0.010007567,0.002112231,-0.630996963,10.38595964
281.2650323,199.2238386,-0.082359331,15.00053269,-0.011714695,0.194071405,-0.010008035,0.002116256,-0.631037751,10.3859564
281.4124043,199.2518345,-0.082360018,15.0005323,-0.011714746,0.192571252,-0.010008528,0.002086276,-0.631161797,10.38595268
281.5598181,199.2796093,-0.082361241,15.00053187,-0.011714812,0.191071088,-0.010009013,0.002156156,-0.630718332,10.38594886
281.7072734,199.3071629,-0.082361199,15.00053158,-0.011714862,0.189570913,-0.01000866,0.002084582,-0.631151374,10.38594589
281.8547699,199.3344952,-0.082360333,15.00053119,-0.011714904,0.188070738,-0.010007055,0.002103987,-0.630952383,10.38594009
282.0023072,199.3616063,-0.082360053,15.00053082,-0.011714933,0.186570562,-0.010003197,0.002107128,-0.63098212,10.38593657
282.149885,199.388496,-0.082359406,15.00053048,-0.011714944,0.185070384,-0.009998759,0.002076245,-0.631102961,10.38593222
282.297503,199.4151643,-0.082359208,15.00053011,-0.011714946,0.183570205,-0.009994063,0.002145306,-0.630659412,10.38592748
282.4451608,199.4416111,-0.082357799,15.00052987,-0.011714913,0.182070027,-0.009989404,0.002073633,-0.631103531,10.38592343
282.5928581,199.4678364,-0.082355781,15.00052953,-0.01171486,0.18056986,-0.009985394,0.002093059,-0.630918129,10.38591653
282.7405946,199.4938401,-0.082354716,15.0005292,-0.011714788,0.179069702,-0.009982553,0.002096933,-0.630964525,10.38591209
282.8883699,199.5196221,-0.082353743,15.00052888,-0.011714702,0.177569553,-0.009984601,0.00206714,-0.631103254,10.38590713
283.0361838,199.5451825,-0.082353724,15.0005285,-0.011714623,0.17606941,-0.009988878,0.002137541,-0.630676527,10.38590219
283.1840358,199.570521,-0.082352981,15.00052823,-0.011714532,0.174569272,-0.009994888,0.002067592,-0.631133853,10.38589843
283.3319256,199.5956378,-0.082352037,15.00052785,-0.01171445,0.173069146,-0.010000912,0.002088412,-0.630959511,10.38589227
283.479853,199.6205327,-0.082352335,15.00052745,-0.011714384,0.171569027,-0.010006959,0.002093569,-0.631011633,10.38588898
283.6278175,199.6452056,-0.082352879,15.00052706,-0.011714338,0.170068911,-0.010011775,0.002064189,-0.631153694,10.38588548
283.7758189,199.6696566,-0.082354387,15.00052661,-0.01171433,0.168568793,-0.010015864,0.00213467,-0.630726919,10.3858822
283.9238568,199.6938854,-0.082355059,15.00052626,-0.011714336,0.167068671,-0.010012985,0.002063986,-0.631181335,10.38588017
284.0719308,199.7178922,-0.082355316,15.00052581,-0.011714368,0.16556855,-0.010009483,0.002083729,-0.631002641,10.38587574
284.2200407,199.7416768,-0.082356536,15.00052535,-0.011714425,0.164068425,-0.010004867,0.002087684,-0.63104705,10.38587408
284.3681861,199.7652392,-0.082357678,15.00052491,-0.011714499,0.162568294,-0.010000277,0.00205706,-0.631180851,10.38587206
284.5163667,199.7885793,-0.082359441,15.00052442,-0.0117146,0.161068151,-0.009995728,0.002126369,-0.630743736,10.38587003
284.6645822,199.8116971,-0.082360032,15.00052405,-0.011714696,0.159567997,-0.009992302,0.002055413,-0.631188459,10.38586901
284.8128321,199.8345925,-0.082359901,15.00052358,-0.011714794,0.158067838,-0.009990471,0.002074981,-0.631000546,10.38586531
284.9611162,199.8572654,-0.082360474,15.00052313,-0.011714886,0.156567672,-0.009991489,0.002079428,-0.631035881,10.38586408
285.1094342,199.8797159,-0.082360771,15.0005227,-0.011714967,0.155067498,-0.009993285,0.002049414,-0.631164015,10.38586223
285.2577857,199.9019439,-0.082361564,15.00052222,-0.011715045,0.153567314,-0.009995429,0.002119458,-0.630721624,10.38586014
285.4061703,199.9239492,-0.082361138,15.00052188,-0.011715091,0.152067121,-0.009997609,0.002049421,-0.631165856,10.38585887
285.5545878,199.945732,-0.082360022,15.00052144,-0.011715118,0.150566929,-0.009999684,0.002069608,-0.630978635,10.38585478
285.7030378,199.967292,-0.082359722,15.00052101,-0.011715125,0.149066736,-0.01000157,0.002074636,-0.631015596,10.38585314
285.85152,199.9886294,-0.082359306,15.0005206,-0.011715113,0.147566541,-0.010002575,0.002044761,-0.631147428,10.38585089
286.000034,200.009744,-0.08235958,15.00052014,-0.011715099,0.146066343,-0.010003182,0.002114823,-0.630708342,10.38584847
286.1485795,200.0306357,-0.082358837,15.00051981,-0.01171506,0.144566142,-0.010003511,0.002044701,-0.631157106,10.38584698
286.2971562,200.0513046,-0.082357602,15.00051937,-0.011715014,0.143065947,-0.010003854,0.002064576,-0.630974481,10.38584281
286.4457637,200.0717506,-0.08235736,15.00051894,-0.011714965,0.141565757,-0.010004221,0.002069364,-0.631014811,10.38584121
286.5944017,200.0919736,-0.08235715,15.00051852,-0.011714916,0.140065568,-0.010004578,0.002039028,-0.63115058,10.38583915
286.7430699,200.1119736,-0.082357736,15.00051805,-0.011714884,0.138565379,-0.010004925,0.002108615,-0.630714038,10.38583703
286.8917679,200.1317505,-0.082357378,15.00051771,-0.011714846,0.137065189,-0.010005107,0.002038138,-0.63116497,10.38583595
287.0404954,200.1513044,-0.082356558,15.00051725,-0.011714818,0.135565006,-0.010005284,0.002057474,-0.630983802,10.38583228
287.1892521,200.1706351,-0.08235673,15.0005168,-0.011714802,0.134064826,-0.010005452,0.002061866,-0.631023076,10.38583124
287.3380376,200.1897426,-0.082356896,15.00051637,-0.011714794,0.132564648,-0.010005646,0.002030936,-0.631157598,10.38582977
287.4868516,200.2086269,-0.082357789,15.00051588,-0.011714808,0.131064468,-0.010005827,0.002099916,-0.630717968,10.38582823
287.6356938,200.227288,-0.082357643,15.00051552,-0.011714818,0.129564285,-0.010005117,0.002028974,-0.631165814,10.3858277
287.7845637,200.2457257,-0.082356928,15.00051506,-0.011714833,0.128064107,-0.010003062,0.002047675,-0.630981454,10.3858245
287.9334612,200.2639401,-0.082357098,15.00051461,-0.011714853,0.126563932,-0.009998622,0.002051618,-0.63101637,10.38582385
288.0823858,200.281931,-0.082357159,15.00051418,-0.011714871,0.125063756,-0.009993562,0.002020276,-0.631148075,10.38582266
288.2313373,200.2996986,-0.08235786,15.0005137,-0.0117149,0.123563579,-0.00998823,0.002088952,-0.630704864,10.3858213
288.3803152,200.3172427,-0.082357458,15.00051335,-0.011714911,0.1220634,-0.009982934,0.002018511,-0.631151184,10.38582084
288.5293192,200.3345632,-0.082356448,15.0005129,-0.011714917,0.120563227,-0.009978505,0.002037876,-0.630965815,10.38581763
288.6783491,200.3516602,-0.082356319,15.00051246,-0.011714915,0.119063058,-0.009975608,0.002043253,-0.630999621,10.38581692
288.8274045,200.3685336,-0.082356099,15.00051205,-0.011714904,0.117562892,-0.009979221,0.002013757,-0.631132449,10.38581562
288.976485,200.3851834,-0.082356564,15.00051159,-0.011714897,0.116062725,-0.009985759,0.002084537,-0.630689944,10.38581413
289.1255903,200.4016096,-0.082355989,15.00051125,-0.011714869,0.114562559,-0.009994573,0.002016476,-0.631140076,10.38581356
289.27472,200.417812,-0.082354891,15.00051081,-0.011714836,0.113062403,-0.010003401,0.002037769,-0.630959091,10.38581027
289.4238739,200.4337907,-0.08235478,15.00051038,-0.011714798,0.111562251,-0.010012252,0.002044753,-0.630997406,10.38580954
289.5730516,200.4495457,-0.082354693,15.00050996,-0.011714757,0.110062104,-0.010019536,0.002015643,-0.631135517,10.38580832
289.7222528,200.4650768,-0.082355404,15.00050949,-0.01171473,0.108561958,-0.010025874,0.002086309,-0.630697053,10.38580701
289.8714771,200.4803841,-0.082355173,15.00050915,-0.011714691,0.107061811,-0.010023457,0.002016835,-0.631149381,10.38580676
290.0207242,200.4954675,-0.082354483,15.0005087,-0.011714658,0.105561673,-0.010020244,0.002036249,-0.630968931,10.38580389
290.1699937,200.510327,-0.082354794,15.00050824,-0.011714631,0.104061538,-0.01001563,0.002041008,-0.631003158,10.38580366
290.3192854,200.5249626,-0.082355083,15.00050782,-0.01171461,0.102561405,-0.010011042,0.002009519,-0.631135479,10.38580298
290.4685988,200.5393742,-0.082356052,15.00050734,-0.011714608,0.101061271,-0.01000648,0.002077836,-0.630688601,10.38580216
290.6179337,200.5535617,-0.082355907,15.00050699,-0.011714596,0.099561134,-0.010002356,0.002006888,-0.63113497,10.38580227
290.7672897,200.5675253,-0.08235511,15.00050655,-0.011714587,0.098061004,-0.009998838,0.002024954,-0.630951183,10.38579959
290.9166665,200.5812647,-0.082355155,15.00050612,-0.011714579,0.096560878,-0.009996386,0.002029064,-0.630986784,10.38579937
291.0660637,200.5947801,-0.082355089,15.00050571,-0.011714568,0.095060755,-0.009994241,0.001997235,-0.631130509,10.38579856
291.215481,200.6080714,-0.082355744,15.00050524,-0.011714567,0.093560631,-0.009992231,0.002065434,-0.630699093,10.38579756
